id,journal,year,issue,paper_name,paper_id
59,中国高教研究,2019,No.02,高校学生实习法律保障体系的构建——类型化视角的分析,ZGGJ201902035
60,中国高教研究,2019,No.02,比较视角下STEM高等教育政策与STEM项目跨学科趋势研究,ZGGJ201902036
61,中国高教研究,2019,No.02,美国联邦政府的高校学生资助立法:历程、特点及效应,ZGGJ201902037
62,中国高教研究,2019,No.02,香港地区职业教育的多元共治及实践样态——以职学计划为例,ZGGJ201902038
63,中国高教研究,2019,No.02,中国特色社会主义高等教育的执着探索与砥砺践行——品读眭依凡先生《论大学》,ZGGJ201902039
64,中国高教研究,2019,No.02,贯彻落实全国教育大会精神 切实提高思想政治理论课教学质量——高校思想政治理论课优质课程现场观摩会成功举办,ZGGJ201902020
65,中国高教研究,2019,No.02,中国高等教育学会校际合作研究分会2018年年会成功召开,ZGGJ201902040
66,中国高教研究,2019,No.02,“高校信息公开和公开信息监测分析研究”课题研讨会成功召开,ZGGJ201902041
67,中国高教研究,2019,No.01,坚持立德树人根本任务 开创高校思想政治工作新局面,ZGGJ201901001
68,中国高教研究,2019,No.01,中国特色社会主义教育思想理论溯源及其新时代意蕴,ZGGJ201901002
69,中国高教研究,2019,No.01,一流本科教育的内涵、特征与建设,ZGGJ201901003
70,中国高教研究,2019,No.01,人才竞争、资源配置与理念重审:关于“双一流”建设的若干思考,ZGGJ201901004
71,中国高教研究,2019,No.01,全面开放格局下的中国高等教育服务国际化——高等教育服务出口与留学生来华因素的实证分析,ZGGJ201901005
72,中国高教研究,2019,No.01,我国开展“一带一路”沿线国家高校教师培训的实践探索与发展策略,ZGGJ201901006
73,中国高教研究,2019,No.01,职业院校参与“一带一路”建设的挑战与推进策略,ZGGJ201901007
74,中国高教研究,2019,No.01,深化高考内容改革 助推素质教育发展——新高考改革中的关键问题与解决措施,ZGGJ201901008
75,中国高教研究,2019,No.01,全球教育科学战略的组织模式研究——基于国际科学基金的对比分析,ZGGJ201901009
76,中国高教研究,2019,No.01,高校创新创业教育评价监测研究,ZGGJ201901010
77,中国高教研究,2019,No.01,劳动力市场如何影响创新型人才培养——来自中国省际层面的经验证据,ZGGJ201901011
78,中国高教研究,2019,No.01,美国研究型大学跨学科学术组织的建制基础及样态创新,ZGGJ201901012
79,中国高教研究,2019,No.01,研究型大学研究生跨学科培养模式的要素识别与模式构建——基于内容分析法的多案例研究,ZGGJ201901013
80,中国高教研究,2019,No.01,博士生招生“申请-考核”制在我国“双一流”建设高校中扩散的制度分析,ZGGJ201901014
81,中国高教研究,2019,No.01,中国博士教育规模扩张:必要性、可行性及其路径选择,ZGGJ201901015
82,中国高教研究,2019,No.01,本科院校教师教学竞赛发展现状及模式创新,ZGGJ201901016
83,中国高教研究,2019,No.01,创新工程教师培养模式:美国“星辰”项目的经验及启示,ZGGJ201901017
84,中国高教研究,2019,No.01,高校人事争议司法受案范围研究,ZGGJ201901018
85,中国高教研究,2019,No.01,大学生创业法律制度:立法理念、模式和体系,ZGGJ201901019
86,中国高教研究,2019,No.01,“学习贯彻全国教育大会精神专题研讨会(第二期)”等系列活动在辽宁财贸学院举行,ZGGJ201901020
87,中国高教研究,2019,No.01,2019年《中国高教研究》重点选题,ZGGJ201901021
88,中国高教研究,2019,No.01,“一流大学内部治理结构与人才战略研究”专题研讨会在北京召开,ZGGJ201901022
89,中国高教研究,2019,No.01,"“办好一流本科教育,培养拔尖创新人才”专题论坛在北京召开",ZGGJ201901023
1,中国大学教学,2019,No.01,主编寄语,JXCY201901001
2,中国大学教学,2019,No.01,以教学信息化促进高校人才培养质量提升,JXCY201901002
3,中国大学教学,2019,No.01,关于新时代高等教育人才培养工作的几点认识,JXCY201901003
4,中国大学教学,2019,No.01,立德树人 玉汝于成,JXCY201901004
5,中国大学教学,2019,No.01,习近平新时代中国特色社会主义思想进思政课教材的几个问题,JXCY201901005
6,中国大学教学,2019,No.01,“马工程”《区域经济学》教材的使用原则和教学建议,JXCY201901006
7,中国大学教学,2019,No.01,传承西迁精神育人精髓 再铸创新人才培养新辉煌,JXCY201901007
8,中国大学教学,2019,No.01,我国新一轮本科教育评估的国际坐标,JXCY201901008
9,中国大学教学,2019,No.01,面向新工科的大学计算机基础课程体系及课程建设,JXCY201901009
10,中国大学教学,2019,No.01,面向“电子信息+”新工科人才培养模式改革与实践,JXCY201901010
11,中国大学教学,2019,No.01,“初民”试验班:一种文史哲复合的人才培养模式探索,JXCY201901011
12,中国大学教学,2019,No.01,研究支持视角的创新型管理人才培养,JXCY201901012
13,中国大学教学,2019,No.01,通识教育改革进程中新生研讨课的创新探索与效果评估,JXCY201901013
14,中国大学教学,2019,No.01,新时代背景下国际经济与贸易专业知识体系初探,JXCY201901014
15,中国大学教学,2019,No.01,思维争艳、国际视野、中西融合——英语辩论的教育意义,JXCY201901016
16,中国大学教学,2019,No.01,面向来华理工科留学生英文课程建设的探索与实践,JXCY201901017
17,中国大学教学,2019,No.01,“双一流”背景下一流师资队伍建设的探索与实践,JXCY201901018
18,中国大学教学,2019,No.01,我国大学教学研究述评——基于《中国大学教学》1985—2018年期刊文献分析,JXCY201901019
19,中国大学教学,2019,No.01,实验实践类教材数字出版的探索与实践,JXCY201901020
20,中国大学教学,2019,No.01,来稿须知,JXCY201901015
21,中国大学教学,2019,No.01,《中国地理》入选海峡两岸出版交流30周年优秀版权图书,JXCY201901021
1,课程·教材·教法,2019,No.01,谁的知识最有价值?——论衡量课程知识价值的“人的尺度”,KJJF201901002
2,课程·教材·教法,2019,No.01,论课程知识的地方性质,KJJF201901004
3,课程·教材·教法,2019,No.01,学习科学研究对课程设计与教学的启示,KJJF201901005
4,课程·教材·教法,2019,No.01,教材研究框架的建构及使用——以语文教材为例,KJJF201901006
5,课程·教材·教法,2019,No.01,教科书与意识形态再生产——对1949—2018年相关研究的回顾与省思,KJJF201901007
6,课程·教材·教法,2019,No.01,基于国际研究新进展的教科书“文本呈现”评价标准建构,KJJF201901008
7,课程·教材·教法,2019,No.01,教学现场感:内涵、特点及其培育策略,KJJF201901009
8,课程·教材·教法,2019,No.01,论学习评价技术转向:表征、危机与对策,KJJF201901010
9,课程·教材·教法,2019,No.01,信息技术与教学深度融合的限度及其超越,KJJF201901011
10,课程·教材·教法,2019,No.01,中小学生创造力及其培养,KJJF201901012
11,课程·教材·教法,2019,No.01,未来学习与能力框架下的课程发展——以“思想品德”课程标准编制为例,KJJF201901013
12,课程·教材·教法,2019,No.01,如何培养学生的数字化阅读素养?,KJJF201901014
13,课程·教材·教法,2019,No.01,历史课程改革如何回应中华优秀传统文化教育,KJJF201901015
14,课程·教材·教法,2019,No.01,论英语学科核心素养中的思维品质及其发展途径,KJJF201901016
15,课程·教材·教法,2019,No.01,基于学习进阶的科学概念教学内容整合,KJJF201901017
16,课程·教材·教法,2019,No.01,“一带一路”背景下中华优秀传统文化与新疆中小学美术课程教学融合路径研究,KJJF201901018
17,课程·教材·教法,2019,No.01,学科教学知识建构模式研究——基于小学数学教师的课堂观察,KJJF201901019
18,课程·教材·教法,2019,No.01,义务教育阶段教师心理健康素质结构及其培养,KJJF201901020
19,课程·教材·教法,2019,No.01,教师的艺术素质及其培养,KJJF201901021
20,课程·教材·教法,2019,No.01,基础教育研究2018年度发展报告——2018年《中小学教育》论文转载情况统计与分析,KJJF201901022
21,课程·教材·教法,2019,No.01,夏丏尊与现代语文教学理论的建构,KJJF201901023
22,课程·教材·教法,2019,No.01,《课程·教材·教法》2019年重点选题范围,KJJF201901001
23,课程·教材·教法,2019,No.01,《中小学教材教学》2018年第12期目录,KJJF201901003
24,课程·教材·教法,2019,No.01,热烈祝贺人教版《教育史学通论》(上下卷)入选2018中华读书报年度图书100佳,KJJF201901024
25,课程·教材·教法,2019,No.01,《中国教育科学》正式创刊,KJJF201901025
2,心理发展与教育,2019,No.01,3～6岁儿童执行功能子成分发展的研究,XLFZ201901001
3,心理发展与教育,2019,No.01,阈下安全启动改善非安全依恋女性的注意加工,XLFZ201901002
4,心理发展与教育,2019,No.01,父母自主支持与青少年未来规划:基本心理需要与个人成长主动性的中介作用,XLFZ201901003
5,心理发展与教育,2019,No.01,非暴力视频游戏中竞争情境对玩家合作倾向和攻击倾向的影响,XLFZ201901004
6,心理发展与教育,2019,No.01,百善孝为先? 大学生双元孝道信念与网络成瘾的关系研究,XLFZ201901005
7,心理发展与教育,2019,No.01,高中生数学能力实体观对数学学习投入的影响:学业自我效能感和消极学业情绪的中介作用,XLFZ201901006
8,心理发展与教育,2019,No.01,小学低年级儿童汉语语素意识、口语词汇知识对阅读能力的影响:一项追踪研究,XLFZ201901007
9,心理发展与教育,2019,No.01,高中生价值观对学校投入的影响:未来目标和动机内化程度的中介作用,XLFZ201901008
10,心理发展与教育,2019,No.01,初中生心理资本与学业成就的关系:自我控制的中介效应与感恩的调节效应,XLFZ201901009
11,心理发展与教育,2019,No.01,5-HTTLPR基因多态性和早期养育压力对学前儿童问题行为的影响,XLFZ201901010
12,心理发展与教育,2019,No.01,当代中国青少年校园欺凌受害模式探索:基于潜在剖面分析,XLFZ201901011
13,心理发展与教育,2019,No.01,父亲、母亲抚养压力在母亲抑郁和学龄前儿童内外部问题行为间的链式中介作用,XLFZ201901012
14,心理发展与教育,2019,No.01,网络亲子沟通与青少年抑郁的关系:线上社会资本的中介作用及其年龄差异,XLFZ201901013
15,心理发展与教育,2019,No.01,负面评价恐惧对社交焦虑的影响:基于社交焦虑的认知行为模型,XLFZ201901014
1,复旦教育论坛,2019,No.01,敢施异彩开生面,GWZX201901002
2,复旦教育论坛,2019,No.01,加州大学共同治理:权力结构、运行机制、问题与挑战——访加州大学学术评议会前主席James A.Chalfant教授,GWZX201901003
3,复旦教育论坛,2019,No.01,实现教育可持续发展目标的挑战及路径探索——亚伦·贝纳沃特访谈综述,GWZX201901004
4,复旦教育论坛,2019,No.01,学位的功能、结构与学位授予权的本质——兼论《中华人民共和国学位条例》修订的基本问题,GWZX201901005
5,复旦教育论坛,2019,No.01,大学学术委员会运行的公共理性与实践逻辑,GWZX201901006
6,复旦教育论坛,2019,No.01,高校性骚扰法治化治理路径探析,GWZX201901007
7,复旦教育论坛,2019,No.01,研究生导师责权机制的法理弹性,GWZX201901008
8,复旦教育论坛,2019,No.01,通识教育效果的影响因素辨析,GWZX201901009
9,复旦教育论坛,2019,No.01,“美德导向”的根源与前途:“中国学习者悖论”再考查,GWZX201901010
10,复旦教育论坛,2019,No.01,学业成就获得的城乡差异研究——基于首都大学生成长追踪调查的实证分析,GWZX201901011
11,复旦教育论坛,2019,No.01,“拔尖计划”学生学业成就及其影响因素的实证研究,GWZX201901012
12,复旦教育论坛,2019,No.01,改革开放40年来高等职业教育考试招生制度改革探析,GWZX201901013
13,复旦教育论坛,2019,No.01,改革开放40年来职业教育推进县域经济和城镇化发展的研究,GWZX201901014
14,复旦教育论坛,2019,No.01,美国文理学院的创业型反应,GWZX201901015
15,复旦教育论坛,2019,No.01,医学生医患沟通倾向性评价,GWZX201901016
16,复旦教育论坛,2019,No.01,剑桥之旅:追寻大学的精神与文化,GWZX201901017
17,复旦教育论坛,2019,No.01,九月之声——古典室内乐专场,GWZX201901001
18,复旦教育论坛,2019,No.01,欢迎订阅 欢迎投稿,GWZX201901018
1,现代远距离教育,2019,No.02,教师应用智能技术教学影响因素元分析,YUAN201902001
2,现代远距离教育,2019,No.02,基于WOS数据的教育技术学学科交叉研究,YUAN201902002
3,现代远距离教育,2019,No.02,基于学科课程重构的小学STEAM课程设计,YUAN201902003
4,现代远距离教育,2019,No.02,混合学习中“虚实互动”效果的影响因素研究,YUAN201902004
5,现代远距离教育,2019,No.02,培养学生创新能力:基于项目学习理论的创客课程设计研究,YUAN201902005
6,现代远距离教育,2019,No.02,新时期产业工人技能形成体系的国际比较研究,YUAN201902006
7,现代远距离教育,2019,No.02,日本课后服务的路径与机制研究——以牛久市学社合作模式为例,YUAN201902007
8,现代远距离教育,2019,No.02,脑机接口技术教育应用:现状、趋势与挑战,YUAN201902008
9,现代远距离教育,2019,No.02,大学慕课商业模式的核心资源解析:以加州大学欧文分校为例,YUAN201902009
10,现代远距离教育,2019,No.02,生产经营型职业农民职业知识和技能需求研究——基于黑龙江省5县的调查,YUAN201902010
11,现代远距离教育,2019,No.02,现代远距离教育期刊,YUAN201902011
12,现代远距离教育,2019,No.01,在线环境下项目化学习支架探究,YUAN201901001
13,现代远距离教育,2019,No.01,移动网络学习社区构建新范式:大学生自我调节学习效能感培养视角,YUAN201901002
14,现代远距离教育,2019,No.01,在线学习非母语学习者群体研究:类别画像与行为特征分析,YUAN201901003
15,现代远距离教育,2019,No.01,在线学习体验影响因素结构关系探析,YUAN201901004
16,现代远距离教育,2019,No.01,回顾与反思:微课对学习效果影响的研究——基于38篇国内外论文的元分析,YUAN201901005
17,现代远距离教育,2019,No.01,我国教育大数据的研究现状、问题与对策——基于CNKI学术期刊的内容分析,YUAN201901006
18,现代远距离教育,2019,No.01,我国老年教育研究发展态势可视化分析,YUAN201901007
19,现代远距离教育,2019,No.01,计算机支持的协作学习研究热点与趋势演进——基于专业期刊文献的知识图谱可视化分析,YUAN201901008
20,现代远距离教育,2019,No.01,教育治理信息化:价值、结构及实施路径,YUAN201901009
21,现代远距离教育,2019,No.01,行动者网络下数字化社区学习地图构成及运行机制,YUAN201901010
22,现代远距离教育,2019,No.01,基于智能设备的大学生学习现状调查研究,YUAN201901011
23,现代远距离教育,2019,No.01,现代远距离教育期刊,YUAN201901012
2,中国教育学刊,2019,No.03,核心素养视野下语文课程的价值观教育,ZJYX201903003
3,中国教育学刊,2019,No.03,基于核心素养的高中语文课程设计与实施,ZJYX201903004
4,中国教育学刊,2019,No.03,多重语境下中学语文文本阐释的坚守,ZJYX201903005
5,中国教育学刊,2019,No.03,刘宁作品,ZJYX201903001
6,中国教育学刊,2019,No.03,李雯雯作品,ZJYX201903073
7,中国教育学刊,2019,No.03,让优秀传统文化在孩子心中扎根,ZJYX201903002
8,中国教育学刊,2019,No.03,论普职融通实施的落脚点在普通中小学,ZJYX201903006
9,中国教育学刊,2019,No.03,论教师惩戒权是一种权力及其实现,ZJYX201903007
10,中国教育学刊,2019,No.03,班级规模对初中生学业能力的异质性影响——基于中国教育追踪调查数据的实证研究,ZJYX201903008
11,中国教育学刊,2019,No.03,城乡学业差距及其影响因素的实证研究,ZJYX201903009
12,中国教育学刊,2019,No.03,儿童教育的“钟摆”困境及本源追问——基于文化视角的反思,ZJYX201903010
13,中国教育学刊,2019,No.03,从“返乡”到“在乡”:基于乡愁的乡村教育观念反思,ZJYX201903011
14,中国教育学刊,2019,No.03,关注教育过程的社会流动性监测与治理——英国经验及其借鉴,ZJYX201903012
15,中国教育学刊,2019,No.03,对现代学校管理中消费主义误区的观察与思考,ZJYX201903013
16,中国教育学刊,2019,No.03,文化自觉下的基础英语教育之路探析,ZJYX201903014
17,中国教育学刊,2019,No.03,我国幼儿园瑞吉欧方案教学的批判与改进,ZJYX201903015
18,中国教育学刊,2019,No.03,在人工智能时代如何学为人师?,ZJYX201903016
19,中国教育学刊,2019,No.03,教师核心素养和能力的结构体系及发展建议,ZJYX201903017
20,中国教育学刊,2019,No.03,感恩教育:从直觉到自觉,ZJYX201903018
21,中国教育学刊,2019,No.03,论学生正确选择视觉内容的德育引导,ZJYX201903019
22,中国教育学刊,2019,No.03,小学全科教师培养需控制好入口和出口,ZJYX201903021
23,中国教育学刊,2019,No.03,教师教育课程应满足教师多元需求,ZJYX201903020
24,中国教育学刊,2019,No.03,课程价值实践中语文学科素养的培育,ZJYX201903023
25,中国教育学刊,2019,No.03,论语文课堂教学中的文化自觉,ZJYX201903022
26,中国教育学刊,2019,No.03,在语文课堂教学中体现“真”“善”“美”,ZJYX201903024
27,中国教育学刊,2019,No.03,语文课堂教学需适当留“白”,ZJYX201903025
28,中国教育学刊,2019,No.03,高中哲学课应有“求真”“崇善”“尚美”的味道,ZJYX201903026
29,中国教育学刊,2019,No.03,早教活动应促进婴幼儿跨领域学习,ZJYX201903027
30,中国教育学刊,2019,No.03,幼儿园教育去“小学化”需多方协同配合,ZJYX201903028
31,中国教育学刊,2019,No.03,让诉说成为促进孩子成长的重要过程,ZJYX201903029
32,中国教育学刊,2019,No.03,活用图式理论深化游戏教学,ZJYX201903030
33,中国教育学刊,2019,No.03,以多元学习方式促进综合实践活动有效开展,ZJYX201903031
34,中国教育学刊,2019,No.03,钢琴教学改革实践策略——评《钢琴教学与实践论》,ZJYX201903032
35,中国教育学刊,2019,No.03,气排球运动与训练实践指导——评《气排球运动教程》,ZJYX201903033
36,中国教育学刊,2019,No.03,如何将建筑赋予场所精神——评《场所原论:建筑如何与场所契合》,ZJYX201903034
37,中国教育学刊,2019,No.03,云南少数民族美术的特征与实用功能探析——评《云南民族美术学》,ZJYX201903035
38,中国教育学刊,2019,No.03,铜管乐教学理论与实践探析——评《铜管乐教学法》,ZJYX201903036
39,中国教育学刊,2019,No.03,当前大学生应具有批判性思维能力——评《大学生批判性思维能力培养实践探索——一项基于商务英语教学的行动研究》,ZJYX201903037
40,中国教育学刊,2019,No.03,小号演奏中高音吹奏方法探析——评《新小号高音吹奏法》,ZJYX201903038
41,中国教育学刊,2019,No.03,马克思主义的中国化和未来道路——评《马克思主义基本原理与当代中国》,ZJYX201903039
42,中国教育学刊,2019,No.03,文学视角下的英语教学改革探析——评《文学视角的英语教学》,ZJYX201903040
43,中国教育学刊,2019,No.03,企业柔性管理对高校大学生柔性管理的启示——评《柔性管理》,ZJYX201903041
44,中国教育学刊,2019,No.03,中国传统文化元素在视觉传达设计造型中的应用探究——评《视觉传达设计中的造型要素研究——图文之美》,ZJYX201903042
45,中国教育学刊,2019,No.03,运用“案例教学法”探究图形创意的设计研究与应用——评《图形创意设计研究》,ZJYX201903043
46,中国教育学刊,2019,No.03,社会主义思想的发展历程与思考——评《社会主义思想:从乌托邦到科学的飞跃(1516—1848)》,ZJYX201903044
47,中国教育学刊,2019,No.03,动画教学中应用性、实践性与技能性的结合——评《动画概论》,ZJYX201903045
48,中国教育学刊,2019,No.03,工作过程系统化范式下高职学前教育专业学生英语能力评价体系——评《学前幼儿英语教育》,ZJYX201903046
49,中国教育学刊,2019,No.03,小学生道德教育问题横向探究——评《儿童品德发展与道德教育》,ZJYX201903047
50,中国教育学刊,2019,No.03,风景油画写生技巧探析——评《我画风景写生》,ZJYX201903048
51,中国教育学刊,2019,No.03,“互联网+”时代基于翻转课堂的高校翻译课程发展与创新——评《融合与创新:翻译教学与研究》,ZJYX201903049
52,中国教育学刊,2019,No.03,当代我国高等教育现状与国际化问题探析——评《高等教育若干问题初探》,ZJYX201903050
53,中国教育学刊,2019,No.03,新时期翻译教育理论与教学实践评析——评《翻译教学论》,ZJYX201903051
54,中国教育学刊,2019,No.03,蒙古族传统服饰元素在现代服装设计中的应用——评《呼和浩特文化遗产》,ZJYX201903052
55,中国教育学刊,2019,No.03,网络时代背景下艺术设计人才线上培养平台的构建——评《虚拟时空:信息时代的艺术设计及教育》,ZJYX201903053
56,中国教育学刊,2019,No.03,跨境电商课堂中日语教学模式融合探索——评《电子商务日语教程》,ZJYX201903054
57,中国教育学刊,2019,No.03,包装设计教学体系构建及创新实践——评《现代包装设计视觉艺术》,ZJYX201903055
58,中国教育学刊,2019,No.03,试析大学英语教学困境及教学模式创新——评《英语教学方法与策略》,ZJYX201903056
59,中国教育学刊,2019,No.03,新词新语对现代汉语教学影响的思考——评《汉语教学与研究》,ZJYX201903057
60,中国教育学刊,2019,No.03,生态视角下英语语言学理论教学探析——评《英语语言学及应用语言学研究》,ZJYX201903058
61,中国教育学刊,2019,No.03,中国写意油画艺术的教学探析——评《写意油画教学》,ZJYX201903059
62,中国教育学刊,2019,No.03,民众生活中的民间文学问题探究——评《民间文学作品精选》,ZJYX201903060
63,中国教育学刊,2019,No.03,学前教育专业技能提升与教学改革——评《学前教育专业实训教育指导》,ZJYX201903061
64,中国教育学刊,2019,No.03,高校中外合作办学艺术类专业核心能力培养探索——评《中外合作办学大学本科课程研究》,ZJYX201903062
65,中国教育学刊,2019,No.03,依法治国视域下法治人才培养机制的优化路径——评《法学本科实践教学教程》,ZJYX201903063
66,中国教育学刊,2019,No.03,传统武术在我国学校体育中的发展与启示——评《武术文化传承与教育研究》,ZJYX201903064
67,中国教育学刊,2019,No.03,钢琴音乐表演中的音乐美学——评《指尖的艺术——钢琴演奏理论与技巧》,ZJYX201903065
68,中国教育学刊,2019,No.03,萨克斯演奏中的常见问题及解决方法探析——评《萨克斯管演奏教程》,ZJYX201903066
69,中国教育学刊,2019,No.03,试论元认知能力与外语学习的关系——评《元认知与外语学习研究》,ZJYX201903067
70,中国教育学刊,2019,No.03,积极心理学团体辅导对小学生健康的作用——评《当代积极心理学》,ZJYX201903068
71,中国教育学刊,2019,No.03,新时期“一流学科”背景下思想政治理论课改革思考——评《思政课多元立体教学模式探索》,ZJYX201903069
72,中国教育学刊,2019,No.03,舞蹈专业师范生创新能力培养的若干思考——评《高师音乐舞蹈教学论》,ZJYX201903070
73,中国教育学刊,2019,No.03,探索思想政治教育话语体系转型发展之路——评《思想政治教育话语体系研究》,ZJYX201903071
74,中国教育学刊,2019,No.03,当下思想政治教育的机遇与挑战及其对策——评《寻找思想政治教育的独特视角》,ZJYX201903072
75,中国教育学刊,2019,No.02,为国选优 为国聚贤——2018年基础教育国家级教学成果奖综述,ZJYX201902003
76,中国教育学刊,2019,No.02,有效需求:幼儿园师资配置转向的着力点,ZJYX201902004
77,中国教育学刊,2019,No.02,“高素质善保教”幼儿教师培训模型之构建,ZJYX201902005
78,中国教育学刊,2019,No.02,幼儿教师专业能力发展之路——基于幼儿教师国家级培训的实证调查,ZJYX201902006
79,中国教育学刊,2019,No.02,我国农村幼儿园教师薪资待遇对比分析及政策审思——基于对12省份的调查,ZJYX201902007
80,中国教育学刊,2019,No.02,面向人类命运共同体的基础教育发展特征及启示,ZJYX201902008
81,中国教育学刊,2019,No.02,普及高中阶段教育的历史逻辑与供给侧改革路径,ZJYX201902009
82,中国教育学刊,2019,No.02,乡村教师职称改革的政策创新与实践检视,ZJYX201902010
83,中国教育学刊,2019,No.02,论生态型学习评估范式的建构,ZJYX201902011
84,中国教育学刊,2019,No.02,教育应助力儿童想象力的发展,ZJYX201902013
85,中国教育学刊,2019,No.02,论学生参与教育改革,ZJYX201902014
86,中国教育学刊,2019,No.02,超越纵容默许与重拳出击:师德失范行为治理的对策研究,ZJYX201902015
87,中国教育学刊,2019,No.02,新生代乡村教师角色认同危机及其消解路径,ZJYX201902016
88,中国教育学刊,2019,No.02,区县教师培训课程体系现状及反思,ZJYX201902017
89,中国教育学刊,2019,No.02,劳动教育的概念理解——如何认识劳动教育概念的基本内涵与基本特征,ZJYX201902018
90,中国教育学刊,2019,No.02,以“守规矩”“不害人”文化规范重塑青少年法治教育,ZJYX201902019
91,中国教育学刊,2019,No.02,学校教研组活动的改进策略,ZJYX201902020
92,中国教育学刊,2019,No.02,初中生学校认同的现状及提升策略研究,ZJYX201902021
93,中国教育学刊,2019,No.02,自杀旁观者心理辅导的新模式,ZJYX201902024
94,中国教育学刊,2019,No.02,“银龄讲学计划”实施需以“实”为“是”,ZJYX201902023
95,中国教育学刊,2019,No.02,小学语文教学应重视培养学生的汉语自信,ZJYX201902026
96,中国教育学刊,2019,No.02,学校应注重学生社会情感学习实践,ZJYX201902025
97,中国教育学刊,2019,No.02,让课前演讲扮靓语文课堂,ZJYX201902027
98,中国教育学刊,2019,No.02,让数学教学回归学科本位,ZJYX201902028
99,中国教育学刊,2019,No.02,运用思维导图强化英语词块学习效能,ZJYX201902029
100,中国教育学刊,2019,No.02,让英语学习活动“动”起来,ZJYX201902030
101,中国教育学刊,2019,No.02,"善用研学旅行真正实现“游有所学,学有所获”",ZJYX201902032
102,中国教育学刊,2019,No.02,细化早读目标 提升英语阅读时效,ZJYX201902031
103,中国教育学刊,2019,No.02,借化学实验教学提升学生综合思维能力,ZJYX201902033
104,中国教育学刊,2019,No.02,幼儿园区角活动的材料投放要符合幼儿身心特点,ZJYX201902034
105,中国教育学刊,2019,No.02,贝多芬钢琴奏鸣曲之美——评《贝多芬钢琴奏鸣曲作品解读》,ZJYX201902035
106,中国教育学刊,2019,No.02,钢琴教学理论、原则和实践技巧探究——评《现代钢琴教学法》,ZJYX201902036
107,中国教育学刊,2019,No.02,如何将建筑融于自然——评《自然的建筑》,ZJYX201902037
108,中国教育学刊,2019,No.02,电影美学探析——评《电影美学》,ZJYX201902038
109,中国教育学刊,2019,No.02,篮球运动技术动作模式下的体能训练探究——评《篮球运动系统训练》,ZJYX201902039
110,中国教育学刊,2019,No.02,中国民族民间舞蹈动作解析和编创技法探究——评《中国民族民间舞动作分析与创编法》,ZJYX201902040
111,中国教育学刊,2019,No.02,浅谈大学生英语应用能力的培养——评《英语写作教学——课堂互动性交流视角》,ZJYX201902041
112,中国教育学刊,2019,No.02,动画教育专业中创新理念的探析——评《动画专业教育研究与教学实践》,ZJYX201902042
113,中国教育学刊,2019,No.02,孔子与儒学思想中价值观的解读——评《孔子与儒家》,ZJYX201902043
114,中国教育学刊,2019,No.02,新媒体形势下影视传播专业人才培养理念和模式探究——评《影视传播实验教学理论探索与实践创新》,ZJYX201902044
115,中国教育学刊,2019,No.02,平面设计教学“作业”向“作品”意识转化的探索——评《创意设计教学笔记》,ZJYX201902045
116,中国教育学刊,2019,No.02,促进学生历史学科能力发展的教学设计探究——评《基于学生核心素养的历史学科能力研究》,ZJYX201902046
117,中国教育学刊,2019,No.02,“一体两翼三支点”人才培养模式探究——评《酒店管理专业教学改革论文集》,ZJYX201902047
118,中国教育学刊,2019,No.02,对英语课堂互动和语用翻译实践的教学探索——评《英语翻译与教学实践》,ZJYX201902048
119,中国教育学刊,2019,No.02,基于大数据的旅游管理与服务——评《智慧旅游管理与实务》,ZJYX201902049
120,中国教育学刊,2019,No.02,西洋铜管重奏训练教学的创新探究——评《铜管乐器》,ZJYX201902050
121,中国教育学刊,2019,No.02,艺术教育管理改革初探——评《艺术管理概论》,ZJYX201902051
122,中国教育学刊,2019,No.02,大学英语教学改革的实践与思考——评《基于学生视角的大学英语教学改革研究》,ZJYX201902052
123,中国教育学刊,2019,No.02,浅谈“英语教学法”课程改革与学生思辨能力的培养——评《英语教学设计》,ZJYX201902053
124,中国教育学刊,2019,No.02,高等教育质量保证体系探究——评《高等教育质量保证体系的国际比较研究》,ZJYX201902054
125,中国教育学刊,2019,No.02,商务英语课程体系与教学模式构建探究——评《商务英语课程体系研究》,ZJYX201902055
126,中国教育学刊,2019,No.02,创新创业视域下高校实践教学体系改革探究——评《大学生创新创业教育发展与保障研究》,ZJYX201902056
127,中国教育学刊,2019,No.02,幼儿舞蹈技巧训练在学前教育舞蹈教学中的作用——评《幼儿舞蹈训练与幼儿舞蹈创编》,ZJYX201902057
128,中国教育学刊,2019,No.02,从建设生态文明看传承红色基因——评《中国红色旅游生态化转型升级研究》,ZJYX201902058
129,中国教育学刊,2019,No.02,桂北瑶歌文化与通俗音乐结合的教育价值探究——评《桂北瑶歌的文化阐释》,ZJYX201902059
130,中国教育学刊,2019,No.02,当代外语教育的现代化技术支撑探索——评《外语教育技术——从范式到学科》,ZJYX201902060
131,中国教育学刊,2019,No.02,学生行为养成离不开定置教育——评《定置教育:教育教学管理用书》,ZJYX201902061
132,中国教育学刊,2019,No.02,多模态协同式的英语课堂教学探究——评《英语课堂教学策略——如何有效选择和运用》,ZJYX201902062
133,中国教育学刊,2019,No.02,思想政治教育载体特征与功能探究——评《思想政治教育载体论》,ZJYX201902063
134,中国教育学刊,2019,No.02,比较学视角下的中西文化探究——评《中西文化比较概论》,ZJYX201902064
