id,journal,year,issue,paper_name,paper_id
4891,高教探索,2018,No.02,高校思想政治理论课教学方法初探——评《高校思想政治理论课教学实效性研究》,GJTA201802028
4892,高教探索,2018,No.02,高校行政管理专业实践教学模式研究——评《行政管理学概论》,GJTA201802029
4893,高教探索,2018,No.01,大学生科技创新团队:最有效的本土化大学生科研学习形式——基于三所研究型大学的调查,GJTA201801002
4894,高教探索,2018,No.01,高校第二课堂对大学生学习方式的影响研究——以“985高校”学术科技创新活动为例,GJTA201801003
4895,高教探索,2018,No.01,大学语文的课程定位与教学改革,GJTA201801004
4896,高教探索,2018,No.01,重点建设政策下的高等教育竞争机制与效率分析——兼论对“双一流”建设的启示,GJTA201801005
4897,高教探索,2018,No.01,基于网络计量学的大学排行榜影响力研究,GJTA201801006
4898,高教探索,2018,No.01,高校学生申诉制度的实践困境及其优化,GJTA201801007
4899,高教探索,2018,No.01,中国20年学术职业研究的探索路径与结构解析,GJTA201801008
4900,高教探索,2018,No.01,社会参与大学治理——美国大学的实践与启示,GJTA201801009
4901,高教探索,2018,No.01,意大利本科学分制及其对中国的启示,GJTA201801010
4902,高教探索,2018,No.01,日本高等教育质量评价与保障体系:历史演进与改革方向,GJTA201801011
4903,高教探索,2018,No.01,“2018问题”:日本高等教育的生存与挑战,GJTA201801012
4904,高教探索,2018,No.01,美国社区学院国际化及其困境,GJTA201801013
4905,高教探索,2018,No.01,欧洲高等教育区外部质量保障:标准、方式及其程序,GJTA201801014
4906,高教探索,2018,No.01,家庭资本与研究生就业认知——基于“211”高校的实证研究,GJTA201801015
4907,高教探索,2018,No.01,我国职业教育法治化的路径选择,GJTA201801016
4908,高教探索,2018,No.01,民办高校教师职业发展需求研究——基于广东省的调查分析,GJTA201801017
4909,高教探索,2018,No.01,民办高职院校CAS学生工作模式探析——以广州城建职业学院为例,GJTA201801018
4910,高教探索,2018,No.01,论指向教师有效专业发展的学习学术,GJTA201801019
4911,高教探索,2018,No.01,大学生创业意向影响因素研究——基于对北京大学学生的调查,GJTA201801020
4912,高教探索,2018,No.01,大学生专业实习满意度调查与分析,GJTA201801021
4913,高教探索,2018,No.01,艺术设计教学改革实践——评《什么是时尚设计预测》,GJTA201801001
4914,高教探索,2018,No.01,中美外语教学模式的比较与借鉴——评《英语教学方法与策略》,GJTA201801022
4915,高教探索,2018,No.01,高校的流行音乐教学研究——评《中国流行音乐简史:1917-1970》,GJTA201801023
4916,高教探索,2018,No.01,高校健康安全教育与职业卫生培训方法的研究——评《职业卫生与安全教育培训方法指南》,GJTA201801024
4917,高教探索,2018,No.01,普通高校足球教学实践中的问题及对策——评《高校足球教学实践研究与理论指导》,GJTA201801025
4918,高教探索,2018,No.01,系统论视野下高校教学实验室管理模式探析——评《高校教学实验室管理》,GJTA201801026
4919,高教探索,2018,No.01,高校英语教学方法研究——评《英语教学方法与策略》,GJTA201801027
4920,高教探索,2018,No.01,世界民族音乐教学的理论基础探析——评《世界民族音乐概论》,GJTA201801028
4921,教育科学,2018,No.06,技术的现代维度与教育价值,HDXK201806001
4922,教育科学,2018,No.06,技术的默会知识及其实践培育,HDXK201806002
4923,教育科学,2018,No.06,对我国8省市区义务教育阶段学生技术素养的调查与研究,HDXK201806003
4924,教育科学,2018,No.06,我国中小学生技术素养测评工具设计探析——基于国际科学与技术素养测评框架,HDXK201806004
4925,教育科学,2018,No.06,童年并未消逝:迈向支持自主性的现代教育,HDXK201806005
4926,教育科学,2018,No.06,论教育研究的现象学范式与实证主义范式的差异,HDXK201806006
4927,教育科学,2018,No.06,赫尔巴特的性格形成理论研究——基于教育学与伦理学相互关系的视角,HDXK201806007
4928,教育科学,2018,No.06,马克思对教育正义理论构建思路的变革,HDXK201806008
4929,教育科学,2018,No.06,中国特色新型教育智库的角色定位及建设路径,HDXK201806009
4930,教育科学,2018,No.06,语文美育学的学科性问题研究,HDXK201806010
4931,教育科学,2018,No.06,学校层面的支出和学生学业表现的相关关系——基于西部贫困农村地区的实证研究,HDXK201806011
4932,教育科学,2018,No.06,教师实践性知识研究的创生和发展,HDXK201806012
4933,教育科学,2018,No.06,独立学院组织种群的制度起源,HDXK201806013
4934,教育科学,2018,No.06,德国义务教育立法:主体、内容及其特征——基于各州法律的文本分析,HDXK201806014
4935,教育科学,2018,No.06,数学学习中“数学表达”的前沿研究——路易丝·威尔金森(Louise Wilkinson)与赵凌云、李沐慧的对话,HDXK201806015
4936,教育科学,2018,No.06,"教师工资如何演化,他们与受过高等教育的工作者相比又如何?",HDXK201806016
4937,教育科学,2018,No.05,教育制度变革的当下史:1978—2018——基于国家视野的教育政策与法律文本分析,HDXK201805001
4938,教育科学,2018,No.05,2017年全国高校毕业生就业状况实证研究,HDXK201805002
4939,教育科学,2018,No.05,大学生实习参与方式与就业关系研究,HDXK201805003
4940,教育科学,2018,No.05,非认知与认知发展对大学生初职月薪的影响,HDXK201805004
4941,教育科学,2018,No.05,大学教育如何促进地区代际流动?——对大学生生源地、院校地和就业地城市级别的实证研究,HDXK201805005
4942,教育科学,2018,No.05,大学生基层就业的趋势分析:2003—2017,HDXK201805006
4943,教育科学,2018,No.05,义务教育年限延长与基础教育发展——基于PISA 2015数据的实证研究,HDXK201805007
4944,教育科学,2018,No.05,实施学前一年免费教育的“三步走”战略——教育经费需求的视角,HDXK201805008
4945,教育科学,2018,No.05,塑造儿童乃教育学之原罪,HDXK201805009
4946,教育科学,2018,No.05,随迁子女的文化回应式课程与教学:多元文化教育理论的透镜,HDXK201805010
4947,教育科学,2018,No.05,高校研究生体育锻炼行为的实证研究,HDXK201805011
4948,教育科学,2018,No.05,教师工作环境的经济价值:基于地区经济地理特征的工资成本补偿,HDXK201805012
4949,教育科学,2018,No.05,小学卓越师范生培养质量的增值性评价研究,HDXK201805013
4950,教育科学,2018,No.05,日本历史教科书问题的法理解读——以家永三郎教科书案为例,HDXK201805014
4951,教育科学,2018,No.05,"早期儿童教育的支出由谁来承担,如何影响入学?",HDXK201805015
4952,教育科学,2018,No.05,本刊启事,HDXK201805016
4953,教育科学,2018,No.04,双优先:教育现代化的中国模式——为改革开放四十周年而作,HDXK201804001
4954,教育科学,2018,No.04,"以学为本,提高质量,内涵发展:中国大学生学情研究的学术涵义与政策价值",HDXK201804002
4955,教育科学,2018,No.04,"加快教师教育学科建设,促进教师队伍建设全面深化改革",HDXK201804003
4956,教育科学,2018,No.04,农村学校教师队伍建设需要制度保障和体制创新,HDXK201804004
4957,教育科学,2018,No.04,新时代中国特色师范教育体系的内涵解读,HDXK201804005
4958,教育科学,2018,No.04,"提高教师和教师教育地位,推动教师教育振兴发展",HDXK201804006
4959,教育科学,2018,No.04,"优化教师专业发展与培训体系建设,全面提升中小学教师队伍质量",HDXK201804007
4960,教育科学,2018,No.04,推进教师教育治理体系与治理能力现代化,HDXK201804008
4961,教育科学,2018,No.04,"完善中小学教师工资制度和保障机制,推进高素质教师队伍建设",HDXK201804009
4962,教育科学,2018,No.04,构建教师培养供给侧改革的新三驾马车,HDXK201804010
4963,教育科学,2018,No.04,青少年国际素养的影响因素研究——以某研究型大学的入学调查为例,HDXK201804011
4964,教育科学,2018,No.04,大学生自我报告的学习投入可靠吗——大学生群体的社会称许性反应及对自陈式问卷调查的影响,HDXK201804012
4965,教育科学,2018,No.04,教育、出身与政策:少数民族大学生入学机会的分配机制研究,HDXK201804013
4966,教育科学,2018,No.04,应用型院校实践教学对学生职业能力培养的影响研究——基于CCSS 2016调查数据的实证分析,HDXK201804014
4967,教育科学,2018,No.04,良知正义论的重建——现代教育正义论的中国话语,HDXK201804015
4968,教育科学,2018,No.04,智慧之爱何以可能:苏格拉底爱的教育哲学一解,HDXK201804016
4969,教育科学,2018,No.04,义务教育阶段学生公正体验的实证研究——基于学校内部公平数据库的报告,HDXK201804017
4970,教育科学,2018,No.04,初中课堂科学探究中究竟发生了什么——基于多案例的实证考察,HDXK201804018
4971,教育科学,2018,No.04,我国中学生责任伦理教育现状调查分析,HDXK201804019
4972,教育科学,2018,No.04,“优绩优酬”:关于西北农村教师绩效工资的实验研究,HDXK201804020
4973,教育科学,2018,No.04,高等教育中“学科化冲动”现象的观察与思考,HDXK201804021
4974,教育科学,2018,No.04,“校园性骚扰”的概念界定及其立法意义,HDXK201804022
4975,教育科学,2018,No.04,学费改革与国际流动,HDXK201804023
4976,教育科学,2018,No.03,高考改革需要更加重视科学学科,HDXK201803002
4977,教育科学,2018,No.03,高考模式下科学素养培养的困境与思考——基于江苏高考改革实践的思考,HDXK201803003
4978,教育科学,2018,No.03,从江苏省Y市高考选科情况看江苏高考方案——兼论浙江、上海的高考综合改革试点方案,HDXK201803004
4979,教育科学,2018,No.03,高校“三位一体”综合评价录取质量与公平的个案研究,HDXK201803005
4980,教育科学,2018,No.03,新高考背景下综合素质评价的意蕴、实施与应用,HDXK201803006
4981,教育科学,2018,No.03,高校综合评价招生的理论、实践与展望——以上海市高考综合改革试点学校为例,HDXK201803007
4982,教育科学,2018,No.03,关于选考科目等级赋分的改进:历史经验、现实限制与可能方向,HDXK201803008
4983,教育科学,2018,No.03,如何让学业测评的结果更有效——基于潜变量的调节模型研究,HDXK201803009
4984,教育科学,2018,No.03,让高校成为大学招生录取的主体,HDXK201803010
4985,教育科学,2018,No.03,科学选拔创新人才的理念、方法与成效——2006-2017复旦大学改革探索综述,HDXK201803011
4986,教育科学,2018,No.03,高校招生自主权:历史嬗变与困境突围,HDXK201803012
4987,教育科学,2018,No.03,浙江高考综合改革试点的创新实践与探索,HDXK201803014
4988,教育科学,2018,No.03,在改革中探索和完善具有中国特色的高考制度,HDXK201803001
4989,教育科学,2018,No.03,2017年度本刊被《新华文摘》和“人大复印资料”全文转摘(载)论文,HDXK201803015
4990,教育科学,2018,No.02,教师实施课程标准测量工具的研制,HDXK201802001
4991,教育科学,2018,No.02,什么是好的教育政策研究,HDXK201802002
4992,教育科学,2018,No.02,公立高等学校的依法治理问题——基于公益服务原则的制度性观察和思考,HDXK201802010
4993,教育科学,2018,No.02,依法治校:价值、内容与实现路径,HDXK201802011
4994,教育科学,2018,No.02,我国民办学校利益关系法治化研究——以财税法为视角,HDXK201802012
4995,教育科学,2018,No.02,现代学校治理的制度之善,HDXK201802013
4996,教育科学,2018,No.02,农村初中生校园欺凌与心理健康的相关性研究,HDXK201802014
4997,教育科学,2018,No.02,学校特色发展测评模型构建研究,HDXK201802015
4998,教育科学,2018,No.02,分析取向教育哲学的精义及其实践——从我的教学心得说起,HDXK201802016
4999,教育科学,2018,No.02,分析的教育哲学解决了什么教育议题,HDXK201802017
5000,教育科学,2018,No.02,如何对待教育政策的内在性缺陷,HDXK201802018
5001,教育科学,2018,No.02,因材施教原则的教育正义之意蕴,HDXK201802019
5002,教育科学,2018,No.02,教师发展的最高境界:教师生命自觉,HDXK201802020
5003,教育科学,2018,No.02,美国教育思想演化的主要阶段与基本特征,HDXK201802021
5004,教育科学,2018,No.02,高考试卷的性差分辨力及其与录取性别比的关系,HDXK201802022
5005,教育科学,2018,No.02,质量与公平:联合国教科文组织全球教育治理目标与路径——戴维·埃乔莱纳与张丹的对话,HDXK201802023
5006,教育科学,2018,No.02,伊比利亚美洲国家的受教育程度与教育投资,HDXK201802024
5007,教育科学,2018,No.02,《华东师范大学教育评论(英文)》征稿启事,HDXK201802025
5008,教育科学,2018,No.01,中国教育发展方式的转变:路径选择与内生发展,HDXK201801001
5009,教育科学,2018,No.01,自主支持:教师教学方式的转变,HDXK201801002
5010,教育科学,2018,No.01,自主·合作·探究:学生学习方式的转变,HDXK201801003
5011,教育科学,2018,No.01,参与民主:学校管理方式的转变,HDXK201801004
5012,教育科学,2018,No.01,多元共治:教育行政方式的转变,HDXK201801005
5013,教育科学,2018,No.01,核心素养的学理基础与教育培养,HDXK201801006
5014,教育科学,2018,No.01,核心素养如何落地:从横向分类到水平分层的转向,HDXK201801007
5015,教育科学,2018,No.01,“超越因材施教”的小学分班原则研究,HDXK201801008
5016,教育科学,2018,No.01,教科书的使用:教师与教科书的互动关系研究——基于中国内地、香港和台湾数学教科书的调查与分析,HDXK201801009
5017,教育科学,2018,No.01,论教育作为人的正义,HDXK201801010
5018,教育科学,2018,No.01,教育中的价值冲突:实质、类型与解决,HDXK201801011
5019,教育科学,2018,No.01,教育信息化:从1.0走向2.0——新时代我国教育信息化发展的走向与思路,HDXK201801012
5020,教育科学,2018,No.01,我国职业教育政策的变迁逻辑与未来走向,HDXK201801013
5021,教育科学,2018,No.01,我国产业形态与现代学徒制的互动关系研究——基于企业专家陈述的实证分析,HDXK201801014
5022,教育科学,2018,No.01,区域教育开放发展的三重逻辑,HDXK201801015
5023,教育科学,2018,No.01,20世纪上半叶英国成人教育的演变:从工人阶级教育到大众成人教育,HDXK201801016
5024,教育科学,2018,No.01,非连续性与异质性——多阶段混合增长模型在语言发展研究中的应用,HDXK201801017
5025,教育科学,2018,No.01,法国中小学生核心素养要求及评价——夏尔·提于斯与林静的对话,HDXK201801018
5026,教育科学,2018,No.01,教师职业中的性别不平衡,HDXK201801019
5027,教育科学,2018,No.01,《华东师范大学教育评论(英文)》(ECNU Review of Education)征稿启事,HDXK201801020
5028,教学与研究,2018,No.06,语言学与中国外语教学四十年,WJYY201806001
5029,教学与研究,2018,No.06,生成语法研究在中国的发展,WJYY201806002
5030,教学与研究,2018,No.06,借鉴融通 合力创新——改革开放40年来我国语言学研究的进展,WJYY201806003
5031,教学与研究,2018,No.06,我国应用语言学研究在解决问题中前行,WJYY201806004
5032,教学与研究,2018,No.06,系统功能语言学在中国的40年,WJYY201806005
5033,教学与研究,2018,No.06,认知语言学在中国:引进与发展,WJYY201806006
5034,教学与研究,2018,No.06,从引介到创新:中国应用语言学研究四十年,WJYY201806007
5035,教学与研究,2018,No.06,翻译史研究的面向与方法,WJYY201806008
5036,教学与研究,2018,No.06,惯常义演变为经历义的多样性——以英语、马来语和古汉语为例,WJYY201806009
5037,教学与研究,2018,No.06,句法结构从哪里来?——论句法理论的冗余性及其消除的可能性,WJYY201806010
5038,教学与研究,2018,No.06,英汉语情态助词违实句的生成语法分析,WJYY201806011
5039,教学与研究,2018,No.06,构词中的语段:以现代汉语后缀“-子”的构词为例,WJYY201806012
5040,教学与研究,2018,No.06,二语搭配隐性、显性知识接口关系研究——基于语料库的心理语言实验研究范式探索,WJYY201806013
5041,教学与研究,2018,No.06,英语主、宾语型心理动词结构中约束共指的成人二语理解实证研究,WJYY201806014
5042,教学与研究,2018,No.06,“显性编码”与“快速映射”对汉语二语词汇学习的影响,WJYY201806015
5043,教学与研究,2018,No.06,中国英语学习者隐性知识和显性知识发展研究,WJYY201806016
5044,教学与研究,2018,No.06,基于预期力不足假说的中国英语学习者统计优选过程研究,WJYY201806017
5045,教学与研究,2018,No.06,《及物性转换中的外论元:一种分层研究的方法》述介,WJYY201806018
5046,教学与研究,2018,No.06,《语言的目标定位系统》述评,WJYY201806019
5047,教学与研究,2018,No.06,《外语教学与研究》获评“2018年度中国人文社会科学期刊AMI综合评价”A刊权威期刊,WJYY201806021
5048,教学与研究,2018,No.06,《外语教学与研究》2018年总目录,WJYY201806020
5049,教学与研究,2018,No.05,英汉时间词特质及其语言蕴含共性,WJYY201805001
5050,教学与研究,2018,No.05,语序在认知语法“提取和激活”模型中的作用:以副词修饰为例,WJYY201805002
5051,教学与研究,2018,No.05,英语分离疑问句的句法生成机制及其论元量化特征研究,WJYY201805003
5052,教学与研究,2018,No.05,音系范畴是天赋的还是浮现的?,WJYY201805004
5053,教学与研究,2018,No.05,汉英关键语言技能对中国学生英语词汇认读的影响研究,WJYY201805005
5054,教学与研究,2018,No.05,大学英语有效课堂环境构建及评价的影响机制,WJYY201805006
5055,教学与研究,2018,No.05,视听输入对二语学习者英汉韵律边界的感知效应研究,WJYY201805007
5056,教学与研究,2018,No.05,二语水平对藏-汉-英三语者英语词汇语义通达的影响,WJYY201805008
5057,教学与研究,2018,No.05,“一带一路”背景下英语与非英语语种教育问题探讨,WJYY201805009
5058,教学与研究,2018,No.05,Revisiting processing time for metaphorical expressions: An eye-tracking study on eye-voice span during sight translation,WJYY201805010
5059,教学与研究,2018,No.05,人工翻译和译后编辑中认知加工的眼动实验研究,WJYY201805011
5060,教学与研究,2018,No.05,早期儒家典籍英语转译中的文化传播研究,WJYY201805012
5061,教学与研究,2018,No.05,《聊斋志异》俄、英译本注释中的文化解读,WJYY201805013
5062,教学与研究,2018,No.05,《零的故事》评介,WJYY201805014
5063,教学与研究,2018,No.05,《参数再思考》述评,WJYY201805015
5064,教学与研究,2018,No.05,第四届“西部地区外语学科发展研讨会”成功举行,WJYY201805016
5065,教学与研究,2018,No.04,精巧的语言 有意味的形式——汉语谜语语言研究,WJYY201804001
5066,教学与研究,2018,No.04,Halliday意义上隐喻式关系小句的意象图式基础,WJYY201804002
5067,教学与研究,2018,No.04,转喻思维与虚拟位移构式的建构,WJYY201804003
5068,教学与研究,2018,No.04,汉日“切割”类动词范畴化的跨语言实证研究,WJYY201804004
5069,教学与研究,2018,No.04,EFL交际课堂中的偶发型形式聚焦,WJYY201804005
5070,教学与研究,2018,No.04,汉语母语者对英语量化词语义辖域的习得研究,WJYY201804006
5071,教学与研究,2018,No.04,中国英语学习者英语虚拟语气加工的ERP研究——以it引导的主语从句为例,WJYY201804007
5072,教学与研究,2018,No.04,抑制控制能力及其训练对低熟练汉英双语者语言切换代价的影响,WJYY201804008
5073,教学与研究,2018,No.04,整体外语教学的理念,WJYY201804009
5074,教学与研究,2018,No.04,读后续写对中高级水平外语学习者写作修辞的学习效应研究,WJYY201804010
5075,教学与研究,2018,No.04,人文交流“深度”说——以19世纪西方文学思潮之中国传播为例,WJYY201804011
5076,教学与研究,2018,No.04,比较文学与中外文化交流,WJYY201804012
5077,教学与研究,2018,No.04,《(重)标算法》述评,WJYY201804013
5078,教学与研究,2018,No.04,《语言和认知导论:心智地图》评介,WJYY201804014
5079,教学与研究,2018,No.04,2018年“全国外语教学与研究博士生论坛”征文通知,WJYY201804015
5080,教学与研究,2018,No.03,What can biolinguistics learn from biology?,WJYY201803001
5081,教学与研究,2018,No.03,光杆名词短语类指功能的跨语言考察,WJYY201803002
5082,教学与研究,2018,No.03,英汉语构词理据:基于认知语言学识解理论的对比分析,WJYY201803003
5083,教学与研究,2018,No.03,汉语空动词与动词性空语类的界定及其范围,WJYY201803004
5084,教学与研究,2018,No.03,2018 TESOL中国大会即将举行,WJYY201803005
5085,教学与研究,2018,No.03,第六届中国认知诗学高层论坛通知,WJYY201803008
5086,教学与研究,2018,No.03,第六届全国外语教学与研究中青年学者论坛成功举行,WJYY201803017
5087,教学与研究,2018,No.03,中国大学生英语口语中不定式和动名词述补行为的多因素分析,WJYY201803006
5088,教学与研究,2018,No.03,不同水平学习者对英语语调感知的实证研究,WJYY201803007
5089,教学与研究,2018,No.03,二语暂时歧义句在线加工中的动词事件结构效应,WJYY201803009
5090,教学与研究,2018,No.03,新时代中国特色外语教育:理论与实践,WJYY201803010
5091,教学与研究,2018,No.03,外语专业学生国际化培养的实践与思考——北京大学外国语学院学生留学情况调查,WJYY201803011
5092,教学与研究,2018,No.03,译者-作者互动与翻译过程——基于葛浩文翻译档案的分析,WJYY201803012
5093,教学与研究,2018,No.03,交替传译认知加工焦虑量表的编制及其效度检验,WJYY201803013
5094,教学与研究,2018,No.03,《基于语料库的构式语法研究路径》述评,WJYY201803014
5095,教学与研究,2018,No.03,《语用能力与关联性》评介,WJYY201803015
5096,教学与研究,2018,No.03,《转换结构的形态句法:拉丁语及其他语言的个案研究》评介,WJYY201803016
5097,教学与研究,2018,No.02,再谈语言信息结构理论,WJYY201802001
5098,教学与研究,2018,No.02,英语“类量词”研究——兼与汉语量词作功能类型学对比,WJYY201802002
5099,教学与研究,2018,No.02,话语角色动词与双宾句,WJYY201802003
5100,教学与研究,2018,No.02,英汉语“小句”语法地位再审视,WJYY201802004
5101,教学与研究,2018,No.02,中国学习者英语量化辖域解读的实验研究,WJYY201802005
5102,教学与研究,2018,No.02,高水平学习者语言复杂度的多维发展研究,WJYY201802006
5103,教学与研究,2018,No.02,应用认知语言学三十年,WJYY201802007
5104,教学与研究,2018,No.02,基于认知加工的第二语言口语流利性测量,WJYY201802008
5105,教学与研究,2018,No.02,透过翻译的语言接触研究:翻译文本的“显化”特征对原生文本的历时影响,WJYY201802009
5106,教学与研究,2018,No.02,汉语译文中轻动词的使用特征研究:基于语料库的探讨,WJYY201802010
5107,教学与研究,2018,No.02,中国文化软实力海外传播研究:现状、问题与对策,WJYY201802011
5108,教学与研究,2018,No.02,中国文学在“一带一路”沿线国家意大利的翻译、传播与影响,WJYY201802012
5109,教学与研究,2018,No.02,中外交流 文明互鉴——记“‘中外文化交流研究’专题研讨会”,WJYY201802013
5110,教学与研究,2018,No.02,《截省句的原位解释》述评,WJYY201802014
5111,教学与研究,2018,No.02,《音变起源:音系化方法》述评,WJYY201802015
5112,教学与研究,2018,No.02,《混合隐喻》评介,WJYY201802016
5113,教学与研究,2018,No.02,本刊举办西部/民族地区外语学科发展系列研讨会,WJYY201802017
5114,教学与研究,2018,No.01,英语词组动词结构的句法研究,WJYY201801001
5115,教学与研究,2018,No.01,“怀疑”的词汇歧义和意义识解策略,WJYY201801002
5116,教学与研究,2018,No.01,独立主格结构的主体间性——Bob Dylan自传的文体分析,WJYY201801003
5117,教学与研究,2018,No.01,系统功能语言学60年发展趋势探索,WJYY201801004
5118,教学与研究,2018,No.01,短语理论框架综论,WJYY201801005
5119,教学与研究,2018,No.01,母语迁移对中国大学生使用英语动名搭配的动态影响,WJYY201801006
5120,教学与研究,2018,No.01,基于认知诊断评估的英语阅读诊断模型构建,WJYY201801007
5121,教学与研究,2018,No.01,母语背景和语境在时间概念加工中的作用研究,WJYY201801008
5122,教学与研究,2018,No.01,二语熟练水平对汉英双语者二语词汇通达中一语自动激活的影响,WJYY201801009
5123,教学与研究,2018,No.01,从中西思想对比看中国文化的当代价值,WJYY201801010
5124,教学与研究,2018,No.01,中外交流 文化互鉴——诺贝尔文学奖得主莫言与勒克莱齐奥的交往与对话,WJYY201801012
5125,教学与研究,2018,No.01,第六届全国外语教学与研究中青年学者论坛征文通知,WJYY201801011
5126,教学与研究,2018,No.01,从“现实世界中的语用学”看研究的前沿态势,WJYY201801013
5127,教学与研究,2018,No.01,《最简方案——Chomsky生物语言学的本质与合理性》述评,WJYY201801014
5128,教学与研究,2018,No.01,《句法与语义学中的论元》评介,WJYY201801015
5129,教学与研究,2018,No.01,《再论语言学习者心理》述评,WJYY201801016
5130,教学与研究,2018,No.01,《外语教学与研究(外国语文双月刊)》2017年总目录,WJYY201801017
5131,教学与研究,2018,No.01,本刊稿约,WJYY201801018
5132,中国远程教育（综合版）,2018,No.12,破坏性创新视角下的英国高校技术促进学习战略,DDJY201812002
5133,中国远程教育（综合版）,2018,No.12,从内容创建者到内容策展者:企业e-Learning设计者的新角色,DDJY201812003
5134,中国远程教育（综合版）,2018,No.12,慕课微专业分析及其对我国慕课建设的启示,DDJY201812004
5135,中国远程教育（综合版）,2018,No.12,国际远程高等教育研究与发展趋势,DDJY201812005
5136,中国远程教育（综合版）,2018,No.12,“国培计划”研究热点探析,DDJY201812006
5137,中国远程教育（综合版）,2018,No.12,远程艺术类课程的教学实践探索——以传统山水画绘画课程为例,DDJY201812007
5138,中国远程教育（综合版）,2018,No.12,进化性学习资源支持的高校智慧教学研究,DDJY201812008
5139,中国远程教育（综合版）,2018,No.12,远程教育康复平台的研究与设计,DDJY201812009
5140,中国远程教育（综合版）,2018,No.12,中国远程教育,DDJY201812001
5141,中国远程教育（综合版）,2018,No.12,《中国远程教育》2018年总目录,DDJY201812010
5142,中国远程教育（综合版）,2018,No.11,开放教育的学习质量和设计:OpenEd框架,DDJY201811003
5143,中国远程教育（综合版）,2018,No.11,基于区块链技术的在线学习数字徽章认证研究,DDJY201811004
5144,中国远程教育（综合版）,2018,No.11,整合网络学习空间和学习支架的翻转课堂研究——面向深度学习的设计与实践,DDJY201811005
5145,中国远程教育（综合版）,2018,No.11,移动学习环境下同伴互评对大学生学习动机的影响效应研究,DDJY201811006
5146,中国远程教育（综合版）,2018,No.11,学习分析技术发展趋向——多模态数据环境下的研究与探索,DDJY201811007
5147,中国远程教育（综合版）,2018,No.11,混合式教师研修课程中教师问题解决行为的研究,DDJY201811008
5148,中国远程教育（综合版）,2018,No.11,教师工作坊中协作知识建构的社会网络分析,DDJY201811009
5149,中国远程教育（综合版）,2018,No.11,互联网时代终身职业技能培训制度适应性效率研究,DDJY201811010
5150,中国远程教育（综合版）,2018,No.11,中国远程教育,DDJY201811002
5151,中国远程教育（综合版）,2018,No.11,欢迎投稿,DDJY201811001
5152,中国远程教育（综合版）,2018,No.11,欢迎订阅《中国远程教育》,DDJY201811011
5153,中国远程教育（综合版）,2018,No.10,从《计算机与教育》40年载文看教育技术领域研究,DDJY201810005
5154,中国远程教育（综合版）,2018,No.10,我国社区教育“三无”困境问题研究,DDJY201810006
5155,中国远程教育（综合版）,2018,No.10,开放大学扁平化教学与管理模式探索——以北京开放大学为例,DDJY201810007
5156,中国远程教育（综合版）,2018,No.10,教育信息化国家级教学成果奖获奖作品分析,DDJY201810008
5157,中国远程教育（综合版）,2018,No.10,2007—2017年我国学习分析研究进展与现状分析——基于国内核心学术期刊文献的分析,DDJY201810001
5158,中国远程教育（综合版）,2018,No.10,国外教育信息化领导力研究:主题、趋势及启示——基于Web of Science文献关键词的可视化分析,DDJY201810002
5159,中国远程教育（综合版）,2018,No.10,“互联网+教育”时代的学习新形态:主要类型、共性特征与有效实现,DDJY201810003
5160,中国远程教育（综合版）,2018,No.10,在线教育中教师学习行为态势的影响机制实证研究,DDJY201810004
5161,中国远程教育（综合版）,2018,No.09,教育信息化2.0:互联网促进教育变革的趋势与方向,DDJY201809002
5162,中国远程教育（综合版）,2018,No.09,教育信息化2.0:互联网促进教育变革的趋势与方向,DDJY201809003
5163,中国远程教育（综合版）,2018,No.09,"参与教育供给侧改革,促进教育结构性变革",DDJY201809004
5164,中国远程教育（综合版）,2018,No.09,"让更好的教育来得更快,教育信息化要做什么?",DDJY201809005
5165,中国远程教育（综合版）,2018,No.09,为信息技术找到灵魂,DDJY201809006
5166,中国远程教育（综合版）,2018,No.09,从“大水漫灌”到“深耕细作”,DDJY201809007
5167,中国远程教育（综合版）,2018,No.09,以中国特色的教育信息化体现文化自信,DDJY201809008
5168,中国远程教育（综合版）,2018,No.09,"深度整合社会优质资源,助力提升高校人才培养质量",DDJY201809009
5169,中国远程教育（综合版）,2018,No.09,开放大学办学模式和质量保证机制的国际比较,DDJY201809010
5170,中国远程教育（综合版）,2018,No.09,开放大学运行机制创新研究,DDJY201809011
5171,中国远程教育（综合版）,2018,No.09,全球开放大学的下一步发展,DDJY201809012
5172,中国远程教育（综合版）,2018,No.09,学习档案袋在高等教育中的应用:蛇与梯子的游戏,DDJY201809013
5173,中国远程教育（综合版）,2018,No.09,2017全球慕课发展回顾,DDJY201809014
5174,中国远程教育（综合版）,2018,No.09,欢迎订阅《中国远程教育》,DDJY201809001
5175,中国远程教育（综合版）,2018,No.09,国内远程教育教学交互的研究热点与现状——基于2012年至2017年期刊文献的内容分析和社会网络分析,DDJY201809015
5176,中国远程教育（综合版）,2018,No.09,美国K-12自适应学习工具的应用与启示,DDJY201809016
5177,中国远程教育（综合版）,2018,No.08,数字创新:远程开放学习准备好了吗?,DDJY201808004
5178,中国远程教育（综合版）,2018,No.08,数据治理:提升教育数据质量的方法和途径,DDJY201808005
5179,中国远程教育（综合版）,2018,No.08,学习活动设计问题分析与交互式数字教材建设,DDJY201808006
5180,中国远程教育（综合版）,2018,No.08,移动学习工具评价指标体系研究——以场馆APP评价为例,DDJY201808007
