xuhao,id,title,author,abstract,keywords,perio,juanhao,issn,read_url,pdf_url,content,original_url
64,ZJYX201810081,行在实处  成在获得——北京工商大学附属小学“迟希新班主任工作室”建设思考与实践,,"<正>学校围绕""行于实,方乃成""的办学理念,重视教师队伍内涵发展,努力打造""尚德求实,敦学共进""的行实团队,培养具有""大先生""气质的教师。学校将文化育人作为学校立德树人的主要载体,以""行实文化""落位班级,引领师生参与道德实践。通过班级基础性管理评比、班级文化展示、行实班级建设主题班会交流、行实班级管理论坛等活动,促进班级建设全面提升;通过建立班级六个体验场,做到班班显文化,班班能展示,班班有特色,使学校文化真正落位班级,真正内化于心,外化于行;通过""一月一赛一规范、一周一班 ",,中国教育学刊,2018年10期,1002-4808,,"http://kns.cnki.net/kns/download.aspx?filename=mNHezU3RxEzRQpVWndmdhFmT4wkSsRUZ2NzLhdWQy8CNFdUW3FjQ3JHM5t2YilXOotCdzZ3RrxmQXl3TY9kWTRXW3Z2M4ElQC9EamJEcHhTejxkUJBXQwxGcwkWThx2Upd1NOpmVyBTdzdWaxs0bwp0YzMXSBlEd&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZJYX201810081
65,ZJYX201810024,教师发展须坚持师道为要和师德先行,刘卿,"<正>百年大计,教育为本;教育大计,教师为本。加快教育现代化,建设教育强国,深入贯彻落实党的十九大精神,全面深化新时代教师队伍建设改革,必须始终坚持师道为要,师德先行。以德育人,师道为要。""师者,所以传道授业解惑也。""""传道""为""师""之第一要务,兴教必先""清师道""。何为""道""?用发展的眼光看,今 ",,中国教育学刊,2018年10期,1002-4808,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZJYX201810024&uid=,"http://kns.cnki.net/kns/download.aspx?filename=WdncWhVYtlGbINkWSd0ZlpVQttCa0YGUvE0KrM0V2lnevgmS5kmWoZFa3lEWp90Sx8yVVZVaKplbrFncqN2YhtGWqdza5xWdo1EOY10RnJmQalkZq5UMC9WcN1WNShHcpNVSVxUaHZ2QwEGS6VnQshlR49SYGdER&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZJYX201810024
66,JYKY201810013,我国学校美育工作的现状、问题与对策,孙勇 范国睿,"党的十八大以来,学校美育取得了突破性进展,美育工作呈现良好的发展势头,美育已被越来越多的人接受,各地也探索出了不少实践经验。与此同时,由于对美育认识上的一些误区,学校美育工作仍面临诸多问题与困难。为此,要坚持以文化人、以美育人总体思路,全面落实立德树人根本任务,重塑美育育人价值;充分挖掘每门学科的美育功能,将美育融入学校教育教学全过程;加强师资队伍建设,构建一支德艺双馨的师资队伍;强化资源支撑,完善评价机制,完善学校美育支撑保障机制;促进学校与社会联动,创造性地开展丰富多彩的美育社会实践活动,着力提升学生审美和人文素养,培养德智体美全面发展的社会主义建设者和接班人。 ","学校美育;
                   美育功能;",教育科学研究,2018年10期,1009-718X,,"http://kns.cnki.net/kns/download.aspx?filename=wsmb0cXOm9mRitGaOJzdmhXNaRnMyQlc2MVUv8iWOJmWxE0MwAVQpFFROhVboVUVKFTYTd3So1EawhmVPJmVFpkT10kbHNTQHhjSYhEc1t2M11GZGpHV5oEdolkQy8ETv9SV3E0dMFUZIVXNllUM0k1d5k1LqljR&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYKY201810013
67,SLLJ201810011,改革开放以来思想政治理论课教师队伍建设论析,张雷声,"加强思想政治理论课教师队伍建设,与搞好思想政治理论课教学、发展马克思主义理论学科、建好马克思主义学院是相辅相成、相向而行的。以思想政治理论课教学建设为抓手,以马克思主义理论学科建设为龙头,以独立的教学科研机构建设为平台加强思想政治理论课教师队伍建设,是改革开放40年来加强教师队伍建设的重要举措,也是建好这支队伍的重要经验。全面深化新时代思想政治理论课教师队伍建设,必须继续汲取运用已经取得的重要经验,造就党和人民满意的高素质专业化创新型的思想政治理论课教师队伍。 ","思想政治理论课;
                   教师队伍建设;
                   马克思主义理论学科;
                   马克思主义学院;",思想理论教育,2018年10期,1007-192X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SLLJ201810011&uid=,"http://kns.cnki.net/kns/download.aspx?filename=F9kUNZWT39mMNZGcG1WZ1F0SUJVc6pnRFV2SXVXTL9kQtRUWDV2ROVEMyt2aNRlRVZTeHVWdmdmbUBndMBTaTl2ULZlNY9WO0kmQyQzUFFlbIVmMhBXbUZTR0NGThBlar9kWE9iW3R3ZztieylXclRzYzgkRz5Wb&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SLLJ201810011
68,BJJY201810011,美国中小学新教师质量保障体系改革新动向,孙曼丽 洪明,"近年来,随着美国中小学新教师入职培养的体制化与规范化,其质量保障体系也呈现出新的改革动向。这些改革举措产生的主要原因在于美国教育界意识到,高质量的入职培养方案是提升新教师有效性的关键所在,而且还与美国长期以来的教师流失危机、现有各州新教师入职培养方案质量参差不齐及其引发的理论探讨有关。改革主要体现在三大方面:各级政府与学区提供财政支持与政策保障;加强对新教师入职培养方案的规范与监管;重视新教师入职指导教师的队伍建设。 ","美国;
                   中小学新教师;
                   质量保障体系;",比较教育研究,2018年10期,1003-7667,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=BJJY201810011&uid=,"http://kns.cnki.net/kns/download.aspx?filename=ylUVykTaOh3YLRkWrw0R3g3QJtyZhllbIJFTjRjMu50K2BnW5clSR9kbzUUbEFHMpBlT4U0VFNmWZdWWRVXd1o0TYJnTzoUM0VXTyNFWRZ0RiNFNEdkNp9SWxQUVMl2crVnVVxGOmNVZIx0bPdnRtJzLyR3Uu9Se&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=BJJY201810011
69,HLJG201810008,民办高校教师职业吸引力的贫乏与提升,白文昊,"吸纳并留守一批专业化的师资队伍、促使民办高校从外延式发展走向内涵式发展分别为民办高校教师职业吸引力的目标向度与价值向度。现实调查发现,民办高校教师职业吸引力贫乏,具体表现为民办高校师资队伍结构失衡严重、稳定性差、职业提供不足、在岗教师工作满意度低下。因此,从宏观政策、中观治理以及微观个体出发,实现政府、学校与教师自我的多方联动,实乃提升民办高校教师职业吸引力的有效路径。 ","民办高校;
                   教师职业吸引力;
                   向度;
                   路径;",黑龙江高教研究,2018年10期,1003-2614,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=HLJG201810008&uid=,"http://kns.cnki.net/kns/download.aspx?filename=xpXU5gEW052TCpmYtVTMsdTVHBTZrJ3YMlFV5UXeYR3Z3gzRLFVMspWQqZWeiNDdxpESyFVeEpVeHlkRTFFb3IlZrUUeoVFarYnWvcDcwIkcVpHeu5WMidFaZ5mS5oFc4h1NK9SY3M0L5QFWHRUMzg3UzlDaaZUM&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=HLJG201810008
70,ZGDJ201819005,全面把握新时代高校师德师风建设的新坐标,周坚,"<正>习近平总书记在全国教育大会上的重要讲话,站在传播知识、传播思想、传播真理,塑造灵魂、塑造生命、塑造新人的高度,突出强调了教师在加快推进教育现代化、建设教育强国、办好人民满意的教育中的重要地位和作用,为新时代教师队伍建设指明了前进方向、提供了根本遵循。高等教育承担着培养担当民族复兴大任的时代新人的重大使命,这在客观上要求我们必须聚焦教育发展的新理念、新目标、新任务,全面把握新时代师德师风建设的新坐 ",,中国高等教育,2018年19期,1002-4417,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGDJ201819005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=vQ3Mzp3S0klZ1Z2catWQwMDcHZFbMxWa3BnVYhmcl5kQNtWZzJ3K3hWNxg2LKdnaF9SQ6ZUaCNkRyBlZiVEOmlkWxhnUulEcJNzUzAzazokc0kENWp0TqdUR3plYZ12aIZXToVTQ4dHbFpFRMVFaxE3L3V2MV1WR&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGDJ201819005
71,SXGY201805010,新时代陕西农村义务教育发展问题研究,张雪绸,"农村义务教育在整个国民教育体系中占有举足轻重的地位,关系着农村经济和社会发展的全局。然而,陕西农村人口文化素质普遍偏低,义务教育整体薄弱的状况还没得到根本改变,这一状况已不能适应社会主义新农村建设的要求。文章在分析加快发展陕西农村义务教育意义的基础上,探讨了陕西农村义务教育发展的现状、问题及原因,提出加快发展陕西农村义务教育的建议,以期推进陕西新农村建设的步伐。 ","陕西;
                   农村义务教育;
                   教育投入;
                   师资队伍;
                   留守儿童;",西安财经学院学报,2018年05期,1672-2817,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SXGY201805010&uid=,"http://kns.cnki.net/kns/download.aspx?filename=EJDbON1cKVVWwcEULRzTmJTRolFUptkM4VnTzQzUxR0SIVVRXVVTypWVVFXevJWa1JTNkd2SaBnc4hUSBlXcEx2MOFEbX52RNpUZSZEWOhEbvJXcQlUZxgHUUpnbrZWVXpmShJUM1R1SEVGVvUGRiR3a4gjYplGb&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SXGY201805010
72,SIXI201809008,新时代马克思主义理论学科队伍建设状况分析——基于2013—2017年度马克思主义理论学科发展状况的调查研究,刘武根,"进入新时代以来,虽然马克思主义理论学科队伍的管理日趋规范、素质稳步提高、结构不断优化、人才培养能力显著增强、社会服务水平不断提高,但也存在数量不足、发展不平衡不充分、科研能力有待提高、评价标准有待完善等问题。新时代加强马克思主义理论学科队伍建设,需创新思路,精准施策,抓重点,补短板,强弱项,配齐建强学科队伍,大力提升科研能力,不断完善管理机制和评价体系,推动学科队伍创新发展、全面发展、协调发展、充分发展。 ","新时代;
                   马克思主义理论学科;
                   队伍建设;",思想教育研究,2018年09期,1002-5707,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SIXI201809008&uid=,"http://kns.cnki.net/kns/download.aspx?filename=0gkNRlETmpVMWFnTLxUWJ9UdvomRCR2T4V2aRd0TMVHM4YjMo5EMwQFdSd0cPVTTmZUZQlXb5N2aDpXbZp2UVRVMaJlewt2TxJkRyMlYwQ1T2BldF9yNOt2TF9UZZtiZFt0b0cTT49mUBlUMIlWURRHbu9mNuJGS&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SIXI201809008
73,SIXI201809017,高校党组织落实立德树人根本任务的实践策略研究——以清华大学为例,许庆红 任怀艺,"立德树人是高校的根本任务,也是高校各级党组织的重要职责;立德树人的成效是检验学校一切工作的根本标准。坚持党对高校的全面领导,是社会主义大学的基本特征和最大优势。落实好立德树人根本任务,需要坚持办学正确政治方向,建设高素质教师队伍,并形成高水平人才培养体系,这是高校的三项基础性工作。高校党组织要充分发挥政治优势、思想优势和组织优势,扎实做好立德树人各项工作,为培养社会主义建设者和接班人提供坚强保障。 ","立德树人;
                   办学方向;
                   师德师风建设;
                   人才培养体系;",思想教育研究,2018年09期,1002-5707,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SIXI201809017&uid=,"http://kns.cnki.net/kns/download.aspx?filename=4UzKUl0QLFmMuV3T0FEOtlVY2RzbNJGN3ZTe3AnWK1WeFpUNWZkT5skY14kMVljbSlXe3o1TYB1VJFHUrI2LBd3NVdDRCNHMolFMMFWZVJzZtl1UzlTc0EWMLNkMSVzMyQnM5hWcDVle0ZDVUFVbldVVPpWTul3c&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SIXI201809017
74,SHGJ201818005,新时期师道尊严:缘何衰落与何以重振,曾文婧 秦玉友,"兴国必先强教,强教必先尊师。尊师重教是中华民族的传统美德,师道尊严是长期教育实践积淀的教育智慧。然而多元职业分化弱化了教师职业的吸引力,职业""去魅""过程中教师专业权威不断被解构,加之媒体的负面报道对教师职业形象的不良影响,师道尊严面临挑战。重振师道尊严,对于教育发展价值重大,对于国家兴盛意蕴宏远。在全面深化新时代教师队伍建设改革的政策语境下,师资建设改革进入攻坚期、深水期,破解重振师道尊严的若干内在矛盾,必须合力施策,增强职业吸引力与提高入职门槛并重,营造尊师重教氛围与加强对媒体引导监管并举,体制内监督与媒体第三方监督并行,保障教育权利与督促义务履行并提,形成新时代全社会更加尊师重教的新局面。 ","新时期;
                   师道尊严;
                   尊师重教;",教育发展研究,2018年18期,1008-3855,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SHGJ201818005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=48WbktGUTNkNYpHVulmbodXYrUDSRdnQ35UeSRWQKpVbOZDNNFmQXBVUU1kUKFXU4ZDclBVeVNHZ0dEc4lzL1hVYZdHMmFnYaJUMrhnYodXSDRHZRxWNZlFeSdjMid2UCpGUCV0LVdVZot2UNNEUVBVc4ZTZBV3Y&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SHGJ201818005
75,SHGJ201818002,当前我国教师队伍建设面临的问题刍议,朱旭东,"<正>今年,我国出台了《关于全面深化新时代教师队伍建设改革意见》和《教师教育振兴行动计划》两个划时代的政策文件,这对我国教师队伍建设来说是振奋人心的一件大事。9月,""全国教育大会""的召开又赋予教师堪当重任的历史使命,我们没有理由不相信未来教师队伍建设必将给教育现代化强国奠基,这是理想的一面,但回到现实中,又会发现我国教师队伍建设面临着诸多问题。第一,教师的使命感、责任感和荣誉感不强。教师的使命感、责任感和荣誉感来自于对专业的纯粹追求,它不 ",,教育发展研究,2018年18期,1008-3855,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SHGJ201818002&uid=,"http://kns.cnki.net/kns/download.aspx?filename=GhUM2NHS0MFUJtUcxcTNmREUEhUYSV2SvljVZhUUSZmWvFlcxgmevgnaDVWRxYFOxZVMRBXa0ZGU6hHVCtUdhFGTZBXM5dFMv1GOyUWZqF0anlzKxZmRrw0Q2U3ZnRlRiRjZyo0VJNFMwZHOLR0KWJlZkB3LLtGc&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SHGJ201818002
76,JYLL201826013,研制职称评审文件细则:构建理想的新时代教师评价激励机制,余祖良,"我国中小学职称评审""学校推荐""环节,目前各省(市)普遍采用7人以上""学校推荐委员会""推荐制度。""学校推荐""委员会以主观评价为主,这种选拔机制实际上架空了职称评审文件,容易滋生腐败。其改进策略是:由各地级市教育局依据国家、省市职称制度改革文件,制定出""职称评审文件实施细则""作为""学校推荐委员会""的官方标准。""职称评审文件实施细则""建立起和职称挂钩的全面、科学、客观的教师评价激励机制,从制度上杜绝""特权干预""和""暗箱操作""的可能,让""推荐上的硬气、落选的服气"",将习近平总书记""发挥好人才评价指挥棒作用""的指示精神落实、落准、落细,在实现职称评审公平正义和大力推进新时代教师队伍建设的同时,较为理想地解决农村薄弱地区教育发展的难题。 ","职称制度改革;
                   职称评审公平;
                   职称评审文件细则;
                   教师评价;
                   激励机制;",教育理论与实践,2018年26期,1004-633X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JYLL201826013&uid=,"http://kns.cnki.net/kns/download.aspx?filename=NhnNJBnYjVTaodXO2g1N4FkSqNGW2RjN2wGVyYkWzdXbIljcJNFZvoWZQBFRzMFO5dmQs1mWRBXcJNWc3VVYORUMzV0RBlnYwoGRWF0QPNXaZ9UYV52Y0ZlS6dmazElatJFeB9ENNVHerQFTrVXbKNnRjtGNLtGO&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYLL201826013
77,GXSJ201809002,学习贯彻全国教育大会精神  坚持把教师队伍建设作为基础工作,本刊编辑部 鲍莉炜,"<正>9月10日,习近平总书记在全国教育大会上指出:""教师是人类灵魂的工程师,是人类文明的传承者,承载着传播知识、传播思想、传播真理,塑造灵魂、塑造生命、塑造新人的时代重任。全党全社会要弘扬尊师重教的社会风尚,努力提高教师政治地位、社会地位、职业地位,让广大教师享有应有的社会声望,在教书育人岗位上为党和人民事业作出新的更大的贡献。""这一重要论述再次表明教师队伍建设的重要性和紧迫性,并对教师队伍建设提出了 ",,思想理论教育导刊,2018年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201809002&uid=,"http://kns.cnki.net/kns/download.aspx?filename=zkHWJx2UUZDVzM2RHVDThpVdSZVbQpVW1sCaw8WNJ5EbR1memp0TwZ1d48CdlBFc00GSy5GZOBlVU10dlFmUwR1T3sCUL1WdJRXbFh2VVBXNZhjQPBTe5NXd6hXV6BVdtFGTM9Eb4k3YyRDcOFjayUjc5F2KwYnQ&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201809002
78,YSJG201805009,科学类与科学教育类硕士生科学教育目的观差异的现象图析学研究,张霄 康琪 丁邦平,"教师队伍拥有硕士学历教师比例的增多,表明我国教师队伍建设初见成效。但是,仍需对这一现象进行冷静思考,分析不同类型可能成为教师的硕士生之间可能存在的差异。采用混合研究方法对科学类和科学教育类硕士生的科学教育目的观进行比较,质性研究结果表明,科学类硕士生更加关注知识传递和科研人才培养,而科学教育类硕士生更加关注能力与方法、情感与态度、思维与观念等。量化研究结果表明,科学类硕士生的教师中心倾向与策略更加明显,对科学教育目的观中知识与促进社会发展维度的影响更加显著。上述差异可能源于两类硕士生的培养模式。为进一步提升我国教师队伍的专业化水平,用人单位需要在选拔教师的过程中制定合理的选拔标准,不应只关注教师的学历。非师范类高校应该在入学阶段对学生的求职意向进行调查,为有意向成为教师的学生开设教育理论与实践类相关课程。 ","科学教育;
                   科学类硕士生;
                   科学教育类硕士生;
                   科学教育目的观;
                   现象图析学;
                   教师队伍建设;
                   教师培养;
                   教师选拔;",现代大学教育,2018年05期,1671-1610,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=YSJG201805009&uid=,"http://kns.cnki.net/kns/download.aspx?filename=CplTiRXV3hFR5ETUWFTSJBjV5pVe4l3QEF1To5mTTJWZsBVc3l2YIVWNu1kb5I2M3ljSSl0aLhkUJdUUyhzKTpWS2oGVH9kUKZmUDdTQalWWjdTZ3M3c5E1QUhDMZlUM6Z3Z6ZXbwFnVxc1MXtUWxwkW1U3RL9WN&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=YSJG201805009
79,ZGDJ201818005,抓住首要问题  指明方向目标,袁自煌,"<正>2018年9月10日注定将镌刻在中国教育发展史上。这一天正值我国第34个教师节,全国教育大会在北京召开,习近平总书记出席会议并发表重要讲话。学习习近平总书记的重要讲话,深感十分亲切,十分明确,十分深刻,十分高远;总书记的讲话抓住首要问题,指明方向目标,明确重要措施,必将推动中国教育迈上一个更加辉煌的发展阶段。习近平总书记从坚持和发展中国特色社会主义的战略高度,明确指出教育是国之大计、党之大计,明 ",,中国高等教育,2018年18期,1002-4417,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGDJ201818005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=vhmWl5WY6p3KptGWLpXd0VFdvxkUVNUVINTc38UdkZlSvEFdGBjcNJnYpNlUqRTM1ElVqVEejZ2VLtkQR92ZrFVO2YkaE5WdKNDdiBzKn9iaFRkQi5UQ10EWQFHNjdjc4NlW19yLGVDS1dGTKt2QzxkSGV1UxgTY&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGDJ201818005
80,BTSF201805010,体育教师素养之绊与解决之策:对全面深化新时代体育教师队伍建设改革的建言(2),查萍 毛振明 李海燕,"教师的素养是一个多层次、多内容、多结构的问题。如何评价和提升体育教师的素养是一个值得关注的问题。《关于全面深化新时代教师队伍建设改革的意见》(以下简称《意见》)中提出了全面深化新时代教师队伍建设的改革意见。《意见》中多次提及教师素质,并提出""培养高素养教师队伍""的指导思想。体育教师作为教师队伍的重要组成部分,其素养颇有争议。在解析体育教师素养状况的基础上,探究理想体育教师素养画像,提出体育教师素养提升方略即补齐短板:既要补齐先天性短板,完善和充实体育学科内涵;又要补齐后天性短板,促进体育教师从各方面提升自身素养。 ","体育教师素质;
                   《中共中央国务院关于全面深化新时代教师队伍建设改革的意见》;
                   教师素养;
                   体育教师素养提升;
                   体育教师队伍建设;",首都体育学院学报,2018年05期,1009-783X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=BTSF201805010&uid=,"http://kns.cnki.net/kns/download.aspx?filename=zM3Kx9COwAnd4UTNUdHW40GesFzZEdTNqN2SRZzNVZURkh3bpx0RrUWSklmb4AlTQllWhdkZlJXUj1Udw4ER0lzYpJVdNh3cuFTOz1WbwtGNlllNq5GROdncvcFcJd2NlZ3bJZjNOlmaaRFRuREbMRFUBBjcXdVS&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=BTSF201805010
81,XBDR201805014,西北贫困县教师民族结构特征与趋向研究——基于H县的调查,王安全 丁晓玲,"通过对西北地区H县基础教育阶段教师民族结构的调查统计、origin工具制图及其变迁特征分析发现,受地区政治、经济、文化习俗及教育自身等因素影响,60多年来,西部农村贫困地区汉族教师数量基本呈现比较稳定的增长状态,少数民族教师由无到有也呈现递增状况。中小学汉族教师比例呈减少轨迹,少数民族教师比例呈快速增长特征,但中小学少数民族教师在中小学的教师比例并未达到其少数民族人口在当地的人口比例。为有效促进西部农村贫困地区教师民族结构合理化发展,需要依据当地人口的民族比例结构从多个维度进行综合治理。 ","汉族教师;
                   少数民族教师;
                   民族结构;",北方民族大学学报(哲学社会科学版),2018年05期,1674-6627,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XBDR201805014&uid=,"http://kns.cnki.net/kns/download.aspx?filename=HdGUnhnavV0b5hDMzJ2KmNkdmhEe1BnTwIzcrQWcvhlTzY2U5Q3LjZjaUNTSqFXTK50KuhFZ4Rnbix2aUVHMolGURl3RyEnV5gkY4ETUZVUeaFnYOdnaWh0bykWUWFTd2MWYTpGbstkdRp2Slx0K6FmbJpkW3JzR&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XBDR201805014
82,JYYJ201809022,我国乡村教师队伍建设政策的发展与创新,石连海 田晓苗,"进入新世纪后,我国乡村教师政策逐步走向系统化和综合化,逐步扩展成专门的政策体系。通过推动提高素质与保障待遇政策相结合,严格准入与优化结构政策相结合,规约性政策与鼓励性政策相结合,乡村教师""下不去""、""教不好""、""留不住""的问题得到有效缓解。未来我国乡村教师队伍建设政策内容需更加注重系统性,形成支持和发展乡村教育的长效机制;政策实施要更加关注实践性,保障农村教师政策的倾斜及适度弹性;政策目标要更加关注本土性,寻找适合乡村教师专业化成长之路。 ","乡村教师;
                   政策文本;
                   政策限度;
                   政策执行;",教育研究,2018年09期,1002-5731,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JYYJ201809022&uid=,"http://kns.cnki.net/kns/download.aspx?filename=xVDZyYUVvkGZ1MUSxQkZpV0bohEZNpHSHtWTDlVUr0GU4wGODFjUrEDRsp0SxMndIZXQkZ2SYhlSLNlQtZkdGpWW6NEdoVUO1wkUhd0U4ATQpRVcT1mbqJ2N4BVRxpWeHdzMENDashWWPVFUsJlVldXbZdTR0cGT&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYYJ201809022
83,JYYJ201809002,奋力谱写中国特色社会主义教育现代化新篇章,曾天山,"<正>习近平总书记在全国教育大会上发表重要讲话,从党和国家事业发展全局出发,以高远的历史站位、宽广的国际视野、深邃的战略眼光,系统科学总结了中国教育改革发展的实践经验,提出了一系列教育改革发展的新理念新思想新观点,揭示了社会主义教育事业发展规律,对加快推进教育现代化、建设教育强国作出了总体部署和战略设计,向全党 ",,教育研究,2018年09期,1002-5731,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JYYJ201809002&uid=,"http://kns.cnki.net/kns/download.aspx?filename=PNFOXpFbBtSVal0Z0YzVGhlUkZFWCFENXh1aUZnMSh3b6l2UxYWZXhHciJUYEJ0YHNEdsFFStFVVw1GT0ZXYPZ2Yrk3ZU1EMVFXSwgVWUhWNWhTcLdXUMVlQrcDcPFlMWd1Y2F0KxoHMvVWZ1QjYzElcFpWTsR0Z&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYYJ201809002
84,JYYJ201809008,改革开放40年教师教育改革与未来展望,曲铁华 于萍,"改革开放40年来,教师教育改革经历了重建教师教育体系的全面恢复时期、数量与规模齐头并进的快速发展时期、稳中求进的探索时期以及守正出新的创新时期四个发展阶段,教师教育改革取得了丰硕成果,实现了教师队伍建设专业化、教师教育体系开放化、教师教育模式多元化和教师教育管理规范化。展望未来,我国教师教育改革在理念上,应坚持兴国必先强师,建设中国特色的教师教育体系;在目标上,服务基础教育发展实际,推动优质教师教育均衡发展;在措施上,改革师范院校招生就业制度,建立以实践为导向的教师教育课程体系;在媒介上,利用""互联网+""技术,促进教师教育信息化。 ","改革开放40年;
                   教育改革;
                   教师教育;",教育研究,2018年09期,1002-5731,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JYYJ201809008&uid=,"http://kns.cnki.net/kns/download.aspx?filename=VhGdKhGShRTYrFTQylTQvMzMDpmVFF2cw5GbIFjdFRlc3JUQlJVSmh2czZHdNVXVNZVRXlmRPJlcvxkQHRTb6hkaVhGaVhUR6dlTzQ2RDVEaxcmU5g2YqdVUDBjV1cVauhEevtkUvETSwJWZ3FkbzJXOvkmbi1We&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYYJ201809008
85,GDSZ201805006,新时代教师专业发展面临的问题与战略选择,于维涛 杨乐英,"当前我国教师专业发展存在""拿来主义""、""实用主义""、""标签主义""、""等级主义""的现实问题。为此,新时代教师队伍建设改革进程中教师专业发展需要实施系统定位战略、多边关系结合战略、扎根教师实践战略和改革调适战略。 ","新时代教师队伍建设改革;
                   教师专业发展;
                   现实困境;
                   战略选择;",教师教育研究,2018年05期,1672-5905,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GDSZ201805006&uid=,"http://kns.cnki.net/kns/download.aspx?filename=CBjNyJmWTJEbWhFayx2bqZmUzN0d3QXbZFHOxBVdDJWWMhjNxoke0IHZup2LYFlZ3kGZGV2UvlmdxBFbz4WSOB3ROdjWC92QsxkMzFGNoRFW3JUU0AjY0I1RRJ1UWd3MIVTexZlQ2JlV4FjRZ12MWNWdypmejh3a&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GDSZ201805006
