xuhao,id,title,author,abstract,keywords,perio,juanhao,issn,read_url,pdf_url,content,original_url
59,YJSX201804016,原理课教学设计探析——基于“以学生为中心”教学范式,黄小惠,"""以学生为中心""教育理念的倡行,必将转变传统""以教师为中心""的教学范式。原理课的教学目标、教学内容、教学方法、考核方法和评价量表等教学设计也应遵循""以学生为中心""教学范式的学生学习、学习效果和学生发展的三大原则,将原理课的教学真正实现由""教""到""学""的转换,以有效促进课程教学目标的实现,增强学生在思政课教学中的获得感。 ","教学设计;
                   “以学生为中心”;
                   获得感;",思想政治教育研究,2018年04期,1672-9749,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=YJSX201804016&uid=,"http://kns.cnki.net/kns/download.aspx?filename=XxmVzcWS3AXatdDTvhFSBNUTGF1VqJ2dnBXV0YGb20Ue4sUNZdjZ2sGSshlYzFXV3NWbrp0QVh3SVtUUYhUU2YnaapVQwZ0VyEFT3QmWUpkSr12SjZzdjVmTwVjajhUV1tSNRNVQlZERyAlSlFzSrtEbQNWM2hmN&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=YJSX201804016
60,XJJS201807011,基于慕课和雨课堂的高校思政课混合式教学——以“毛泽东思想和中国特色社会主义理论体系概论”慕课为例,韩淼,"基于慕课和雨课堂的混合式教学,已成为当下教学改革研究的聚焦点。为此,文章首先介绍了慕课、雨课堂与混合式教学,随后将三者融合,在学堂在线平台上选取某高校2017年秋季学期开设的""毛泽东思想和中国特色社会主义理论体系概论""慕课,进行了基于慕课和雨课堂的混合式教学实践。通过设计教学过程、多角度分析教学效果,文章对基于慕课和雨课堂的高校思政课混合式教学进行了研究,旨在提升高校思想政治教育的教学效果,探索新时代高校思想政治教育教学改革实践的新路径。 ","慕课;
                   雨课堂;
                   高校思政课;
                   混合式教学;",现代教育技术,2018年07期,1009-8097,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XJJS201807011&uid=,"http://kns.cnki.net/kns/download.aspx?filename=xknQGx2VPVFVVhzSpl3QqR1LJZkdGB3ZHF1VUpnYw9CRTN3b0cXU1QHavVHS652N4R0LFZlQS9GeKZkan5kRxlFendnYFdVeX12ZCJ0Lzw0Q2tUVH9yVXN1ZNBHUIVDVWB1QwpleTVkTZNHbLNDTHx2SNh0argGO&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XJJS201807011
61,JXCY201807012,新时代思想政治教育“三导向”模式探析,陈光连 黄磊,"本文结合习近平总书记在《习近平谈治国理政》等文献中的重要论述,坚持问题导向,探索建立思想政治教育""三导向""即坚持培育和践行社会主义核心价值观教育,牢牢掌握高校意识形态工作领导权;坚持中国传统文化和传统美德教育,牢固青年一代的精神命脉;坚持正确的历史观教育,坚决反对历史虚无主义思潮,以进一步提升新时代思想政治教育工作的针对性和实效性。 ","新时代;
                   思想政治教育;
                   三导向;
                   社会主义核心价值观;
                   立德树人;",中国大学教学,2018年07期,1005-0450,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JXCY201807012&uid=,"http://kns.cnki.net/kns/download.aspx?filename=Z92VrYTMvY0MrZkWZZUZjtGdWpVR1NVQ3gTTWVXVBZDU20URx0WdnFnZt10NnNDSzRGcBZmcMlkQidEZZ9yT0lWcDNVTyt0NKt0RrZ2RHtiYPNEeK5mRMhDdsZEaORHTRlDW3QkRvAXN0sGNCJGTVxWV1Y0Q5p3N&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JXCY201807012
62,RMLT201819049,让高校思政课“活”起来,刘姗姗,"我国高校的教育目标是培养理想崇高,信念坚定,敢于担当,拥有扎实专业技能,为实现""两个一百年""奋斗目标不懈努力的现代青年。寻找贯穿社会发展与学生成长中具有基础性、根本性、长久性的问题,认识当代大学生理论学习的特点和规律,激发其求知欲,是当前高校思政课改革必须解决的问题。 ","高校;
                   思政课;
                   青年群体;",人民论坛,2018年19期,1004-3381,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=RMLT201819049&uid=,"http://kns.cnki.net/kns/download.aspx?filename=4lmY0YTe1BzTOZVTxVVVtJGdhxGeE5USNhlQ4NHN0RzZpx0d3YkeEJ1M5RnawF2UZNjavFHTL9kWKl2Sw8yczYEejF2YSVmWHt2L5tkcjRnREhEdxt0Khp2aHpmMWhVTyY3NkRXcC9ycSdGWjh1ZjZ3aX9SRktEZ&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=RMLT201819049
63,SIXI201806018,增强高校思想政治理论课教学内容的理论性建设探析——以“毛泽东思想和中国特色社会主义理论体系概论”课为例,颜玫琳,"理论教学是高校思想政治理论课教学的基本方法。但近年来,高校思想政治理论课教学改革内容的理论性建设步伐稍显迟缓,成为影响教学质量提升的短板。增强思想政治理论课教学内容的理论性,要让教学回到对理论内容、理论逻辑、对实践的解释力上,通过不断提升理论性教学内容的供给,重视学生的理论化学习需求,开展围绕理论内容的教学方式创新,全面提升教育教学质量和水平。 ","思想政治理论课;
                   教学改革;
                   理论教学;",思想教育研究,2018年06期,1002-5707,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SIXI201806018&uid=,"http://kns.cnki.net/kns/download.aspx?filename=ygnUUhTVzRjM0I0dvkDS6ZETzxGcYJWNa92NzczKw4UcGFXaN1GRL1keI9ScPJEcPdTQB10dNJ3aGZXUYd3dph2Yk9CTKhlRiNXVhB3MlJ3U2RmWB1kaa1UYmJjT6x0YSd0Q2FEZFxmRnJ1LEZzT38yU1gVNNZ2K&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SIXI201806018
64,SIXI201806019,美好生活的显扬:提升思想政治理论课获得感的可行向度,王润稼,"思想政治理论课获得感与大学生美好生活之间具有内在的契合性与互通性,二者呈现出一种双向耦合的关系。不仅思想政治理论课获得感所内含的理论自觉、信仰定力、精神品格等惠及并引领着大学生的美好生活,而且大学生对美好生活的实践追寻也为思想政治理论课获得感提供了生成寓所。然而,当前部分思想政治理论课教学中空泛的目标预设、符号化和泛娱乐化的教学叙事、对学生主体机械的对待方式等,使其在一定程度上陷入了""工具理性的悖论"",进而导致了思想政治理论课获得感与大学生美好生活之间的内在疏离。只有坚定生活化的教学理念,在营造课堂生活场域的同时将思想政治理论课延伸至课外生活实践,将思想政治理论课融入大学生的现实生活并显扬美好生活,才能真正提升思想政治理论课的获得感。 ","思想政治理论课获得感;
                   大学生美好生活;
                   关联向度;
                   现实省察;
                   实践探索;",思想教育研究,2018年06期,1002-5707,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SIXI201806019&uid=,"http://kns.cnki.net/kns/download.aspx?filename=xgUW4VWQWp2T3J1UMVVOyRVOHh3daJjZzc2SLJER5E3RGJDSXVVNvgTdMVTTvo2TPl3KwR3QGFmYitWROpFb0EkQmRnSrc2anFVQYhjSHFkQNxGSvx0NFZ0KxN0Rt9EVyoWNOdnZiRERxE3dltCWlZENulnWq9Cb&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SIXI201806019
65,XXDJ201812014,虚拟现实技术在思想政治理论课中的创新应用,赵亮 杜玥 李赫亚,"随着科技的不断发展,虚拟现实技术(Virtual Reality,简称VR)作为一种新兴的多媒体技术,逐渐走进我们的教育领域,它通过以现实为基础创设虚拟环境,借助现代化传感装置,来让体验者在虚拟和现实的交互作用中获得亲临真实环境的感受和体验。把虚拟现实技术应用在思想政治理论课中,将弥补传统思想政治理论课授课单调乏味的不足,创新思想政治理论教学模式和社会实践方式,为高校思想政治理论课注入新的活力和新鲜血液,增强其吸引力和感召力。 ","虚拟现实;
                   思想政治理论课;
                   教学模式;",学校党建与思想教育,2018年12期,1007-5968,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XXDJ201812014&uid=,"http://kns.cnki.net/kns/download.aspx?filename=BV2VzdnUvV3VWRDWlVlVLVjYhB3VvgjdvJWUxA1Zk9CVVpXUmZnaVhTNOl1LUNkNRVkT3pFSGpETGplcJh3TygjepVkZHJkT4ATeBhFeCFkRU1UW1BDRsBDTsNTatZ3LQ9EOux0UnBVaOhmQnh2QsRHcpJnQy80M&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XXDJ201812014
66,XXDJ201812029,新时代工匠精神与高校思政课教师队伍建设初探,张小云,"工匠精神的内涵主要是敬业、专注、热爱和精益求精。工匠精神与高校思政课教师队伍具备的职业道德是一致的。高校思政课教师弘扬工匠精神首先以德为先,要有立德树人的工匠情怀;其次以才为基,培养专注的工匠品质;再次以情为本,要有干一行爱一行的工匠情操。在新时代背景下,高校思政课教师队伍建设要弘扬工匠精神,广大教师以德立身、以德立学、以德施教,打造一支优秀的高校思政课教师队伍。 ","新时代;
                   高校;
                   工匠精神;
                   思政课教师队伍;",学校党建与思想教育,2018年12期,1007-5968,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XXDJ201812029&uid=,"http://kns.cnki.net/kns/download.aspx?filename=ygWd1dDNppGaNpUQBd0N012RqZDdoBXQkxGWrxUVEhkd6tGcDBDVkpnYvglNwYTWSdERFJkalVEeMpVVrVle3UUZrBVcwQ3QxBTayZzd2hUNUxkNwhUWZx2MKdjYEdHV0Elc2RFdld1VQNUTu50YttWe4dUa1RVb&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XXDJ201812029
67,GXSJ201806025,走向深度教学:高校思想政治理论课教学改革的必由之路,李寒梅,"为了全面贯彻全国高校思想政治工作会议精神,落实习近平新时代中国特色社会主义思想进教材、进课堂、进头脑,思想政治理论课教学改革应该以深度教学先进理念为引领,提高教学的水平和质量,从四个方面完成中国特色社会主义理论体系的教育任务:在深刻理解中坚定立场,增强自信心;在逻辑构建中完善理论,提升说服力;在丰富体验中加深感受,突出感召性;在不断反思中培育理性,增强认同感。 ","思想政治理论课;
                   习近平新时代中国特色社会主义思想;
                   深度教学;",思想理论教育导刊,2018年06期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201806025&uid=,"http://kns.cnki.net/kns/download.aspx?filename=040YzhkVxwUWMBDaZ92KEF2KnBFUhZTOhRzbpNWTBVUSvF1V4hWUHVWcwIWYyglcwsiaxgXYCdUWVZncTtCOYZjROdlRlZ3duZzdwI2bCN1MPVjQlRTQVRXSZlUahtUc1JWevgjVQlFVTV1TFlURrIzarpUaQV2Y&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201806025
68,GXSJ201806026,优化高校思政课课堂教学的“启拓教学”改革探索,蔡瑶,"优化课堂教学主渠道,是提升高校思政课教学质量,从而实现立德树人根本任务的关键。江南大学""启拓(QITO)教学""改革,围绕价值塑造和信仰培育,以""问题导向、课堂互动、思想引领和团队优化""为教学理念,建构""问题导入+专题协同+智能课堂""三位一体的教学模式,进行""思路、师资、教材、教法、机制""五大攻坚,在发挥思政课课堂教学主渠道优势方面进行了有益探索。 ","思政课;
                   启拓教学;
                   课堂教学;
                   主渠道优化;",思想理论教育导刊,2018年06期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201806026&uid=,"http://kns.cnki.net/kns/download.aspx?filename=ElXQm1WN4EGWlJ1dyoXW2VXdzBzZzImROV2VopGWHdEWMljN4MGVGVFevM0N5sCcChFbm52S6pmZ4xkUtV2LGVUbsJjdktSdxpnWRVmd1ZVRHZzSY5EUylkN3FjeIh0Y00kV0QGbYlnZjJmdoNlU4AVVhhFWRJ3d&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201806026
69,JXCY201806004,努力造就新时代高素质高校教师队伍,王定华,"<正>2018年5月2日习近平总书记在北京大学师生座谈会上的讲话,从实现中华民族伟大复兴的战略高度,抓住培养社会主义建设者和接班人这个根本,对建设高素质高校教师队伍提出了明确要求,在战线引起了强烈反响,受到广泛拥护。习近平总书记在北京大学师生座谈会上的讲话,与""四有""好老师、""四个引路人""的论述一脉相承,为建设适应新时代发展需要的高素质高校教师队伍指明了方向。我们要认真学习领会,深入贯彻落实习近平总书记重要 ",,中国大学教学,2018年06期,1005-0450,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JXCY201806004&uid=,"http://kns.cnki.net/kns/download.aspx?filename=vhDWmNEbFJjZNhWT10GSMN1KEBHeyYjc1Nmd1hUSO10LFZmYRNWbMV1dX1EMyJ3SMJHZrgkU2FmYtZEbFZjTTZDUrxWY2cEe6NzcIl0YydHcQ9CajxkdGF0THBlZHhlcUVWZ4ZUQtBXNhJmN4IWVaVWU5ZFSkdTd&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JXCY201806004
70,JSDX2018S1047,高职院校思政课专题式教学特点与实践研究,史明艳,"思政课是一门具备了思想政治性、综合学科性、知识实践性为一体的特点学科。随着社会的不断发展与变革,高校的思政课程教学模式也在不断的改变。专题式教学可以科学合理的重构教学内容,灵活的运用多种专题式教学方法,来很大程度的激发学生的学习积极自主能动性,更好的帮助学生树立积极的人生价值观。基于此本文通过开展专题式的高职院校思政课教学,来有效的解决教学中的问题所在,推进高职院校的思政课程良好开展。 ","高职院校;
                   思政课;
                   专题式教学;",吉首大学学报(社会科学版),2018年S1期,1007-4074,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JSDX2018S1047&uid=,"http://kns.cnki.net/kns/download.aspx?filename=XhVRmJDWxYTQSVHSHdDNH9SS3InQsxWT3NWZwsSOu9yK09CNGdkSFlVQzk3QG90TwlGcYRUZWFnZvtkVXxmbx0ENw8GeHJzRTRzayVkbNFDcWd3NPpFTXdTb010TxIHc2tkb0EFV0sGO3F1LXVFZFJUZvRTRjNUU&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JSDX2018S1047
71,SHGJ201811001,以学生为主体的思政课教学模式构建——评《高校思想政治教育的理论与实践》,张晓萍,"<正>作为高校思想政治教育工作者要把思政课堂教学与社会实践充分结合起来,构建一种新型的学生自主学习的社会实践教学模式,才能收到良好的教学效果。思政理论课的本质是社会实践,只有不断创新实践教学模式,才是提高思政理论课时效性的有效途径。高校思政理论教育课教学目的是要实现立德树人的目标,而实践教学又是思政理论课教学的重要形式。因此,在积极构建高校思政理论课实践教学模式时,要把 ",,教育发展研究,2018年11期,1008-3855,,"http://kns.cnki.net/kns/download.aspx?filename=wcFOwhjVaZkRrITR2EWOwJVT1cXekNlVWFWWEtkMqd2dDxkQMFlUB10bYxEUqFWUYtyYPdUeWd3dX1mQ0NUQiljal9ibip3RIxkezAnWFFVQrpGUNNkYEBzc2F1Y0NTaGNkc2NFMGZXNvc3RLZlYyxkbjJGNuFFW&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SHGJ201811001
72,XXDJ201811025,试论思想政治理论课教师在学校教师队伍中的引领作用——基于课程思政的视角,武群堂,"思想政治理论课教师是思想政治理论课的人格化载体。本文基于""课程思政""视角,从《老师,请不要这样讲中国》呈现的""黑天鹅事件""之""实然""问题切入,结合习近平总书记在全国高校思想政治工作会议上的讲话精神,讨论思想政治理论课教师在教师队伍建设中的""应然""引领作用,并对思想政治理论课教师在学校教师队伍中发挥引领作用的路径作了学理上的探讨。 ","思想政治理论课教师;
                   课程思政;
                   引领作用;",学校党建与思想教育,2018年11期,1007-5968,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XXDJ201811025&uid=,"http://kns.cnki.net/kns/download.aspx?filename=x8WUEB3T4l0SJZGU0g1butmU6RTcUlEeSBzMQFUdv8kZSRkeIpUdXdlUVtiQzF2dwIEUjJGeS92cEdmVklXZodGWrBHMrlmWvMGVJpnSSdXa4BjdEFTblh3MrZVbpRnVZ5mRyZXRtJXVZdTT1V0NYNVbxAzSChWV&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XXDJ201811025
73,XXDJ201811018,马克思主义基本原理整体性与系统性视角下的思政课案例教学法创新研究,欧海燕,"放眼思政教育现场,案例教学法往往更多地顾及案例本身的广泛使用,忽略各个环节整体性与系统性的把握,致使教学效果不理想。鉴于此,高校思政课教师务必要坚持马克思主义基本原理整体性与系统性的原则,注重教学理念、教学内容、教学方式、教学考核、教学主体素质的整体性与系统性构建,以此构建起彰显马克思主义基本原理整体性与系统性的案例教学机制,不断提升思想政治教育的吸引力。 ","马克思主义基本原理;
                   整体性与系统性;
                   案例教学法;",学校党建与思想教育,2018年11期,1007-5968,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XXDJ201811018&uid=,"http://kns.cnki.net/kns/download.aspx?filename=UBlcMhDNrdEVUp2cBl0VvU0csBVYDhEUN9SNHBFMNJkR0EzK4cTWjFTUoBDdvg0brA1Zjd2bvlHVVR0ciJ0RZNlUWtkaTV3aZR3Y1RUTB5UbpZUV4MUaURnahFEWiRnatJFU4ZjavNXcVJTRHpXOJNlTvZHZy5US&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XXDJ201811018
74,JSGJ201806019,用社会主义核心价值观引领知识教育——基于对江苏高校现状的调查研究与对策分析,涂亚峰 刘波 袁久红,"用社会主义核心价值观引领知识教育是习近平总书记对加强高校思政工作的重要要求,江苏高校为此进行了积极的探索,取得了一些成效,但问题仍然严峻。虽然核心价值观在思政课中的贯彻体现明显有所加强,但在专业课、通识课特别是理工农医专业课中以核心价值观引领知识教育这一理念和原则,仍未得到普遍重视与落实,用核心价值观引领知识教育迫切需要落细落小落实。为此,应当从增强价值自觉、强化组织领导;努力打造用核心价值观引领知识教育的""示范课程""""拓展课程""和""支撑课程"";深入营造""立德树人""全方位育人新格局;进一步拓展网络教育平台和优化长效机制等方面推进用社会主义核心价值观引领知识教育的育人工程。 ","核心价值观;
                   知识教育;
                   立德树人;
                   价值自觉;",江苏高教,2018年06期,1003-8418,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JSGJ201806019&uid=,"http://kns.cnki.net/kns/download.aspx?filename=pFFT3sSSVVnMCFmSkRnTzYFWOBnW3ZTOMBFaQ50c0EUa1I3QSJGSodTc0EHb6NzQlVGUypWUuR0a1ZWW3w0UDNjU5EDZal0LWRnWxNGNp5mQXVTe6BzV3NjNygmeGBDVKRXRF1EeolneJtEcx8WQj9UcHhVaIBDM&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JSGJ201806019
75,SIXI201805018,新时代高校思想政治理论课创新发展探析,王仕民 汤玉华,"立足新时代,实现新发展,深入分析高校思想政治理论课创新发展的时代诉求和原则遵循,创新发展高校思想政治理论课可实施主导战略、协同战略、综合改革战略,实现理念、内容、方法的转变创新,努力提升高校思想政治理论课的主导性,构建高校思想政治理论课协同合力机制,实现新时代高校思想政治理论课的创新发展。 ","新时代;
                   思想政治理论课;
                   创新发展;",思想教育研究,2018年05期,1002-5707,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SIXI201805018&uid=,"http://kns.cnki.net/kns/download.aspx?filename=P1kTwF0K0skTSNna4lmb4VVW3o0aDNjSadURys2U2RFbQx2QspUNTFkRN92dRhWQBljZqREUrZ3Zqp1cBB1cTJTY0JUNktiR0ZDSoRkaBJ3dpZmNRtSYyo0MwN2SSFWSyBHTYljc1wkMlpFV6RFVUtGeohncMJGc&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SIXI201805018
76,XXDJ201810015,思政课“5+1”主题实践教学模式探究,甘玲 秦平山,"思政课""5+1""主题实践教学模式是在理工科学校进行应用型人才培养改革的背景下进行的探索。该模式以增强思政课亲和力和针对性为目标将学生成长所需和学生专业相对接,将思政课课程实践和暑期实践有机结合,切实通过实施主题实践活动,激发学生对理论的知识认同和情感认同,提高了学生的运用所学理论分析和解决实际问题的能力,增强了学生的获得感。 ","思政课;
                   主题实践;
                   课程实践;
                   社会实践;",学校党建与思想教育,2018年10期,1007-5968,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XXDJ201810015&uid=,"http://kns.cnki.net/kns/download.aspx?filename=kBVSKlGT2RDalZzUOxEV0kVUH9yKoZXMUJGUHdVe2kXZWFFTDNVNTh0SxpXNFtGbEBFbOp3YLRFbs12YnBFd6VDR20GeLplWRpEZoRjehtCVK5mexl3SZBHO3olYXJ3cnNEU49EZKBVVJNUWvd1MXl1QnZzdzNna&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XXDJ201810015
77,XXDJ201810008,高校思政课教师职业道德评价机制论析,刘卫平 徐嘉敏,"高校思政课教师职业道德评价机制,是指在高校思政课教师职业道德评价活动中,评价各要素相互联结而产生、推动评价运行向前发展的作用力量的联结方式。它是由内部机制和外部机制共同联结而成的一个有机系统。 ","职业道德评价机制;
                   内部机制;
                   外部机制;",学校党建与思想教育,2018年10期,1007-5968,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XXDJ201810008&uid=,"http://kns.cnki.net/kns/download.aspx?filename=XVHWt1WVpJ0NlRFNxxWaMBlZVdHcuRUeRt2amNWV0t0aykHTCBzcIx0d5VTVvE2Qu90ZTVlYHxkWhdmdrJ1bRF2cnRzNjJjS1Q0SCJTN6JFeIVjSOFkZ3RnU3UUc3h3Zq1Ga4hHZlpUMFl3N3kEa5g3d1MDbop0L&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XXDJ201810008
78,XXDJ201810013,高校思政课实践教学面临的困境及其疏解,张晓平 杨皓 李志会,"高校思想政治理论课教学效果不尽如人意,与部分教师对课程的定位不准导致教学手段和教学方法的偏离有较大关系。具体的教学改革实践中领导的认识、经济利益的纠结、教学制度改革的复杂也造成了思政课改革的困境。文章以西部某高校为例,探讨了以""实践环节课程化、实践指导网络化、实践内容多样化、实践形式模块化""为主线的一种较为成熟的思政实践课教学模式,以此来重新思考思政课本身以及对实践教学的定位,从而达到用实践强化理论观念的目的,并且提高思政课的教学有效性。 ","高校思想政治理论课;
                   实践教学;
                   价值观;",学校党建与思想教育,2018年10期,1007-5968,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XXDJ201810013&uid=,"http://kns.cnki.net/kns/download.aspx?filename=TlGdNRVVm9SRxo2Nys2cwxkeHlWbVlFSrZjdCR1KXpEOIFUdsxUTwE0VMBDV0g1MCFnToh0SiB3RNN1c6ZjUYZEcW9UVLRWbpFnVUBTc11GTYNnYvBnQRFHUZ5mSJdUQ25kMo1USn1UdkhkaiRWYTBFOtJUNZJGO&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XXDJ201810013
79,GXSJ201805034,推进高校思政课与新媒体新技术高度融合——第二届全国高校思政课“江南论坛”研讨会综述,徐玉生 张云霞 郑宇,"<正>为了贯彻落实《高校思想政治工作质量提升工程实施纲要》,推动全国高校思政课与新媒体新技术高度融合,使内容实起来、师生动起来、课堂活起来,进一步提升思政课教学质量和水平,2018年3月31日第二届全国高校思政课""江南论坛""暨""高校思政课与新媒体新技术高度融合""研讨会在江南大学召开。本次会议由《思想理论教育导刊》编辑部主办、江南大学马克思主义学院承办,来自武汉大学、北京师范大学、复旦大学、吉林大学、中南 ","思政课;
                   新媒体;
                   新技术;
                   高度融合;",思想理论教育导刊,2018年05期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201805034&uid=,"http://kns.cnki.net/kns/download.aspx?filename=MtyRjdHcLp1LSFVYCl0SqhXNwZVbR9mSaJGaTlHeUJFNZtibB92LjhFS3cGNDd0QVdHa31kQHpHalBHU3lUOQp3d0AXUNRUUrdEcEtieUNTZ1UTe69SRydkTVhUYupHO2MXMZtmSaVDaPNEU1RET1EFeHV2RhVVY&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201805034
80,GXSJ201805022,论新时代高校思想政治理论课建设的主要矛盾,刘武根,"中国特色社会主义进入新时代,高校思想政治理论课建设也进入了新时代。新时代高校思想政治理论课建设的主要矛盾已经转化为大学生日益增长的成为担当民族复兴大任时代新人的需要和不平衡不充分的发展之间的矛盾。发展不平衡不充分是新时代高校思想政治理论课建设主要矛盾的矛盾主要方面。解决新时代高校思想政治理论课建设发展不平衡不充分的问题,需抓重点、补短板、强弱项,打好思路、师资、教材、教法、机制攻坚战。 ","新时代;
                   高校思想政治理论课;
                   主要矛盾;",思想理论教育导刊,2018年05期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201805022&uid=,"http://kns.cnki.net/kns/download.aspx?filename=4Z1R5lFVMZ2V4UDc2kDbVlzSUF3ToplS28CSmh1VxsidmRDeD5mUGRldhJnN282N1kWbwAlV4ZESEJ1dvcXN3JncL52RPh1LCJFd0NTM3okN2sGNoFGMpVnZ482VBdGaqd0YH92VVVGNrhkeO9yNktWONljbqJ0b&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201805022
81,ZGDJ201810018,深化思政课教学重点难点问题研究,宋友文 王易,"<正>主持人:北京高校思想政治理论课高精尖创新中心王易中国人民大学马克思主义学院宋友文研讨人:中国人民大学马克思主义学院邱吉中国人民大学马克思主义学院郗戈中央财经大学马克思主义学院王静北方工业大学马克思主义学院李志强研讨背景:深化思想政治理论课教学重点难点问题研究是提升高校思想政治理论课建设质量的关键环节,是加强高校马克思主义理论学科建设的重要内容。为积极推动高校思想政治理论课教学重点难点问 ",,中国高等教育,2018年10期,1002-4417,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGDJ201810018&uid=,"http://kns.cnki.net/kns/download.aspx?filename=FlHUMRTWl9UQslDZx00YklHS0VnTOtSVv1WdIZmR1Enb2BnQzlDdIZDNkh3VkJXcJRXcOxUaYZFTGV2Z2tUNEtiNGRHMvZGTxJTMKBlaadlZPF1ZGpXMwlXONN1LLlnWF10VJB3bM5WbENUa1pmMndGO2dHbsZ2V&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGDJ201810018
